shipping_id,order_id,shipping_date,shipping_method,shipping_status
1926,3126,2025-06-18,Express,Lost
1927,3361,2023-09-18,Same-day,Shipped
1928,4533,2025-04-11,Standard,Pending
1929,400,2024-02-16,Standard,Lost
1930,4651,2025-01-08,Standard,Lost
1931,4260,2024-08-26,Express,Lost
1932,2082,2024-08-25,Same-day,Shipped
1933,3571,2024-09-03,Standard,Delivered
1934,404,2023-12-20,Same-day,Pending
1935,679,2024-10-05,Same-day,Pending
1936,4147,2023-12-16,Standard,Pending
1937,276,2024-02-22,Express,Delivered
1938,2250,2024-06-06,Same-day,Pending
1939,67,2025-07-04,Express,Lost
1940,1672,2023-11-09,Same-day,Shipped
1941,1611,2023-12-24,Standard,Pending
1942,2458,2024-02-19,Same-day,Shipped
1943,4535,2024-10-28,Same-day,Delivered
1944,42,2024-05-10,Same-day,Shipped
1945,590,2023-10-07,Express,Shipped
1946,2734,2025-07-17,Express,Pending
1947,1796,2023-08-02,Same-day,Delivered
1948,3594,2023-12-24,Express,Pending
1949,1983,2025-06-29,Same-day,Pending
1950,3070,2025-02-12,Express,Shipped
1951,4318,2025-07-18,Express,Lost
1952,3270,2025-06-14,Same-day,Pending
1953,3279,2025-02-23,Standard,Lost
1954,3982,2023-11-26,Same-day,Delivered
1955,855,2025-03-29,Express,Pending
1956,2834,2024-12-09,Express,Delivered
1957,2674,2024-07-24,Standard,Lost
1958,2140,2025-07-19,Express,Lost
1959,2233,2024-12-15,Express,Pending
1960,3415,2025-01-17,Same-day,Pending
1961,130,2023-12-16,Express,Shipped
1962,2827,2024-09-14,Express,Pending
1963,2008,2025-03-22,Express,Shipped
1964,4799,2024-07-14,Express,Pending
1965,1264,2025-05-30,Express,Lost
1966,3220,2023-12-10,Standard,Shipped
1967,336,2024-01-01,Express,Shipped
1968,3584,2023-11-10,Express,Pending
1969,3970,2025-01-04,Express,Lost
1970,2190,2023-12-13,Express,Delivered
1971,3301,2023-10-22,Same-day,Pending
1972,1129,2023-09-20,Express,Delivered
1973,4062,2024-04-10,Standard,Delivered
1974,1115,2025-03-13,Same-day,Lost
1975,394,2023-11-06,Same-day,Shipped
1976,2726,2024-02-17,Standard,Delivered
1977,1690,2025-06-15,Same-day,Pending
1978,3237,2023-11-15,Standard,Shipped
1979,2449,2024-07-21,Express,Shipped
1980,4698,2024-01-24,Same-day,Lost
1981,516,2025-01-04,Express,Pending
1982,878,2024-01-28,Express,Pending
1983,4910,2023-09-18,Express,Shipped
1984,1255,2024-06-15,Same-day,Lost
1985,4348,2025-01-06,Express,Delivered
1986,2860,2023-10-21,Standard,Shipped
1987,3349,2024-05-14,Standard,Shipped
1988,3641,2023-12-12,Standard,Shipped
1989,1258,2025-03-09,Express,Delivered
1990,4107,2024-10-28,Express,Delivered
1991,2986,2024-10-01,Standard,Pending
1992,349,2024-04-15,Standard,Lost
1993,1399,2024-09-02,Standard,Delivered
1994,701,2025-05-10,Standard,Pending
1995,2928,2025-03-16,Express,Lost
1996,2630,2023-11-21,Standard,Delivered
1997,1782,2024-01-30,Express,Delivered
1998,4564,2025-04-18,Same-day,Delivered
1999,2015,2023-11-27,Standard,Pending
2000,161,2024-11-13,Standard,Pending
2001,4073,2025-01-29,Standard,Lost
2002,3720,2024-06-12,Standard,Shipped
2003,2787,2024-02-05,Same-day,Delivered
2004,2622,2024-03-22,Express,Pending
2005,4498,2024-03-29,Same-day,Pending
2006,1137,2023-09-05,Express,Shipped
2007,732,2023-10-31,Express,Shipped
2008,1301,2024-02-25,Standard,Lost
2009,3165,2024-06-15,Express,Pending
2010,1495,2025-02-08,Express,Pending
2011,3415,2024-04-28,Standard,Lost
2012,2129,2023-07-27,Standard,Lost
2013,1783,2025-05-25,Standard,Pending
2014,4976,2025-03-06,Same-day,Delivered
2015,3038,2023-08-08,Same-day,Pending
2016,3258,2025-05-17,Standard,Lost
2017,3914,2024-02-23,Express,Shipped
2018,4195,2025-04-01,Express,Lost
2019,2188,2024-06-23,Standard,Delivered
2020,2364,2025-03-28,Same-day,Lost
2021,3240,2024-03-13,Express,Shipped
2022,21,2023-07-31,Standard,Shipped
2023,3653,2024-05-29,Express,Pending
2024,4598,2024-10-08,Standard,Pending
2025,4994,2025-05-31,Express,Delivered
2026,184,2025-01-20,Same-day,Pending
2027,3937,2025-03-03,Express,Shipped
2028,2814,2024-02-21,Standard,Shipped
2029,674,2025-06-12,Same-day,Shipped
2030,4609,2023-11-11,Standard,Shipped
2031,4666,2023-08-18,Express,Shipped
2032,820,2025-05-30,Express,Lost
2033,4974,2025-02-17,Express,Pending
2034,4136,2023-12-31,Same-day,Pending
2035,530,2024-10-13,Express,Delivered
2036,3737,2024-07-18,Express,Lost
2037,3959,2025-02-19,Standard,Lost
2038,3070,2025-04-30,Standard,Lost
2039,3034,2023-11-30,Express,Delivered
2040,562,2024-05-18,Same-day,Delivered
2041,1255,2025-05-05,Same-day,Lost
2042,4691,2024-02-19,Standard,Delivered
2043,2272,2025-05-13,Express,Lost
2044,2449,2025-03-01,Same-day,Shipped
2045,787,2023-10-08,Same-day,Lost
2046,2514,2023-08-26,Same-day,Pending
2047,4949,2024-07-19,Standard,Delivered
2048,1354,2025-06-30,Standard,Lost
2049,2778,2025-06-27,Same-day,Shipped
2050,1688,2024-07-14,Express,Pending
2051,822,2024-12-27,Standard,Delivered
2052,3519,2023-08-02,Express,Delivered
2053,2258,2023-10-22,Same-day,Lost
2054,4436,2023-11-27,Express,Pending
2055,1457,2024-09-29,Same-day,Pending
2056,4260,2023-09-03,Standard,Pending
2057,2004,2024-05-21,Standard,Delivered
2058,4239,2024-08-14,Standard,Lost
2059,2756,2024-06-19,Express,Delivered
2060,4673,2024-10-06,Express,Lost
2061,3899,2024-11-04,Standard,Delivered
2062,2230,2023-07-21,Standard,Shipped
2063,3605,2025-03-15,Express,Delivered
2064,3645,2024-03-20,Standard,Delivered
2065,3559,2024-12-30,Standard,Lost
2066,2872,2023-11-06,Same-day,Pending
2067,3107,2025-02-24,Express,Delivered
2068,2616,2024-08-29,Same-day,Shipped
2069,4771,2025-06-28,Express,Lost
2070,301,2025-03-25,Standard,Delivered
2071,3944,2024-11-06,Same-day,Lost
2072,154,2024-11-28,Standard,Pending
2073,2963,2023-08-15,Express,Delivered
2074,2672,2023-08-29,Standard,Shipped
2075,2483,2024-09-01,Standard,Delivered
2076,2158,2023-12-17,Express,Shipped
2077,1723,2023-12-24,Same-day,Lost
2078,2507,2025-02-10,Standard,Lost
2079,1824,2025-01-30,Standard,Lost
2080,3539,2024-03-24,Express,Delivered
2081,4400,2024-06-04,Same-day,Delivered
2082,3857,2024-07-15,Standard,Lost
2083,4036,2024-12-15,Standard,Delivered
2084,835,2024-10-26,Standard,Lost
2085,2755,2024-02-08,Standard,Shipped
2086,3364,2023-10-27,Standard,Shipped
2087,4618,2025-02-18,Same-day,Pending
2088,1432,2025-03-12,Express,Pending
2089,1154,2025-07-02,Same-day,Lost
2090,22,2023-10-10,Same-day,Delivered
2091,4770,2024-11-06,Same-day,Pending
2092,2177,2024-04-26,Standard,Pending
2093,441,2024-11-12,Standard,Lost
2094,3989,2023-12-24,Same-day,Delivered
2095,3318,2024-06-04,Same-day,Delivered
2096,1975,2023-11-10,Same-day,Pending
2097,2445,2024-06-14,Express,Shipped
2098,923,2025-05-25,Standard,Shipped
2099,2833,2025-06-01,Same-day,Pending
2100,1725,2024-01-04,Standard,Pending
2101,2949,2023-10-25,Express,Pending
2102,4864,2024-03-02,Standard,Delivered
2103,3800,2024-07-12,Standard,Shipped
2104,3823,2025-05-04,Same-day,Delivered
2105,1024,2025-01-16,Express,Delivered
2106,418,2024-05-07,Standard,Delivered
2107,392,2025-03-14,Express,Lost
2108,900,2025-05-25,Standard,Delivered
2109,1009,2023-11-30,Standard,Pending
2110,2729,2025-05-09,Standard,Lost
2111,2067,2025-05-30,Standard,Pending
2112,3788,2025-06-01,Same-day,Pending
2113,3727,2025-02-23,Standard,Lost
2114,1874,2024-08-10,Same-day,Lost
2115,2358,2023-10-15,Same-day,Lost
2116,2154,2023-11-01,Same-day,Shipped
2117,1970,2024-08-17,Same-day,Delivered
2118,588,2025-04-03,Standard,Shipped
2119,2150,2024-07-01,Same-day,Delivered
2120,4396,2025-06-14,Express,Pending
2121,3963,2024-04-04,Express,Lost
2122,1094,2025-03-05,Express,Delivered
2123,1417,2023-10-23,Same-day,Pending
2124,2887,2025-02-21,Standard,Shipped
2125,2993,2024-01-21,Standard,Pending
2126,3837,2025-04-27,Express,Lost
2127,4100,2024-03-11,Same-day,Shipped
2128,2759,2025-06-27,Express,Shipped
2129,3288,2024-04-15,Same-day,Pending
2130,2086,2023-11-09,Same-day,Lost
2131,851,2023-12-25,Standard,Pending
2132,1829,2023-12-31,Express,Pending
2133,2807,2023-08-04,Express,Pending
2134,2215,2024-10-12,Standard,Shipped
2135,3997,2024-05-27,Express,Shipped
2136,2532,2023-08-15,Standard,Pending
2137,781,2023-11-16,Same-day,Delivered
2138,3224,2024-01-29,Same-day,Pending
2139,4375,2024-08-24,Same-day,Delivered
2140,2694,2025-02-28,Same-day,Pending
2141,3065,2025-03-27,Same-day,Pending
2142,3831,2024-04-19,Express,Pending
2143,1754,2024-10-02,Same-day,Delivered
2144,2573,2023-07-24,Same-day,Shipped
2145,1243,2025-01-18,Standard,Shipped
2146,1948,2025-01-28,Express,Delivered
2147,1185,2024-04-02,Express,Lost
2148,4395,2025-03-03,Same-day,Pending
2149,3005,2024-12-20,Same-day,Delivered
2150,3055,2024-12-22,Express,Shipped
2151,2864,2023-12-27,Same-day,Lost
2152,4528,2025-03-14,Standard,Lost
2153,145,2024-09-08,Same-day,Delivered
2154,4769,2023-08-04,Same-day,Pending
2155,2819,2025-01-19,Express,Shipped
2156,3982,2024-04-02,Express,Lost
2157,4898,2025-06-17,Express,Pending
2158,2470,2024-10-19,Same-day,Delivered
2159,3997,2024-12-21,Express,Lost
2160,2967,2025-03-23,Express,Lost
2161,4109,2024-09-05,Express,Lost
2162,801,2024-02-26,Same-day,Shipped
2163,3349,2024-03-30,Same-day,Shipped
2164,3297,2024-11-01,Standard,Lost
2165,363,2023-10-23,Standard,Pending
2166,1273,2024-07-05,Express,Delivered
2167,4350,2025-06-01,Express,Delivered
2168,2151,2024-01-05,Same-day,Lost
2169,964,2025-01-24,Same-day,Lost
2170,1585,2024-10-14,Same-day,Lost
2171,3364,2025-07-03,Standard,Lost
2172,1374,2023-12-13,Express,Delivered
2173,1953,2024-02-29,Same-day,Pending
2174,1749,2024-03-16,Same-day,Lost
2175,2474,2025-02-03,Standard,Shipped
2176,3638,2024-10-13,Express,Delivered
2177,16,2023-11-21,Express,Pending
2178,2463,2025-05-20,Standard,Lost
2179,150,2024-08-06,Express,Pending
2180,3810,2024-09-28,Standard,Delivered
2181,834,2024-10-26,Same-day,Shipped
2182,2062,2023-10-13,Standard,Delivered
2183,3281,2024-11-11,Same-day,Delivered
2184,4858,2025-04-10,Express,Pending
2185,3643,2025-02-24,Standard,Delivered
2186,787,2024-12-26,Same-day,Lost
2187,2085,2024-12-29,Same-day,Pending
2188,4037,2023-09-22,Express,Lost
2189,4833,2025-01-22,Same-day,Pending
2190,4008,2024-12-15,Same-day,Lost
2191,2012,2024-12-05,Express,Lost
2192,2383,2024-08-13,Same-day,Pending
2193,1020,2024-10-22,Standard,Pending
2194,4555,2024-09-22,Express,Pending
2195,2862,2024-11-11,Same-day,Delivered
2196,2617,2023-10-14,Standard,Lost
2197,4686,2024-01-13,Same-day,Pending
2198,2786,2024-12-20,Same-day,Lost
2199,342,2024-01-23,Standard,Pending
2200,4246,2025-04-05,Same-day,Delivered
2201,1776,2024-04-19,Same-day,Lost
2202,4091,2024-04-08,Standard,Pending
2203,2322,2023-10-17,Standard,Lost
2204,3055,2023-08-07,Same-day,Shipped
2205,3297,2025-04-05,Express,Delivered
2206,304,2024-11-30,Same-day,Lost
2207,1005,2025-04-25,Same-day,Pending
2208,3781,2025-06-22,Express,Pending
2209,209,2023-10-23,Same-day,Pending
2210,1565,2024-11-12,Same-day,Delivered
2211,4985,2024-01-08,Same-day,Delivered
2212,3181,2025-03-03,Standard,Lost
2213,826,2024-08-03,Same-day,Lost
2214,159,2024-09-27,Standard,Lost
2215,638,2025-01-18,Standard,Shipped
2216,3770,2023-12-11,Same-day,Shipped
2217,2851,2025-06-12,Express,Delivered
2218,256,2024-03-20,Standard,Shipped
2219,323,2024-05-23,Standard,Delivered
2220,860,2023-09-29,Standard,Lost
2221,3591,2024-07-08,Standard,Shipped
2222,289,2024-07-29,Same-day,Shipped
2223,3140,2024-02-12,Same-day,Lost
2224,3769,2025-05-08,Express,Lost
2225,4693,2025-04-13,Same-day,Pending
2226,2210,2025-03-19,Same-day,Lost
2227,4708,2024-07-09,Express,Lost
2228,274,2023-09-08,Express,Pending
2229,4005,2023-11-11,Express,Delivered
2230,4449,2024-11-15,Standard,Delivered
2231,3543,2025-04-11,Same-day,Delivered
2232,4894,2024-05-27,Same-day,Shipped
2233,1459,2023-07-27,Same-day,Pending
2234,4334,2023-12-10,Standard,Delivered
2235,2561,2024-02-09,Standard,Shipped
2236,2571,2025-02-27,Express,Lost
2237,802,2024-10-28,Standard,Delivered
2238,3260,2024-01-28,Express,Lost
2239,1279,2024-12-28,Express,Shipped
2240,900,2025-07-13,Express,Pending
2241,2992,2024-02-14,Same-day,Delivered
2242,4738,2025-06-27,Same-day,Delivered
2243,1937,2024-10-11,Same-day,Shipped
2244,4503,2023-10-31,Express,Pending
2245,4796,2023-08-26,Same-day,Pending
2246,3476,2023-08-08,Same-day,Shipped
2247,3647,2025-05-30,Standard,Pending
2248,3292,2025-04-19,Express,Shipped
2249,2048,2024-10-24,Same-day,Shipped
2250,2892,2023-11-17,Express,Lost
2251,1622,2023-08-14,Standard,Pending
2252,3510,2025-06-22,Express,Delivered
2253,3988,2025-05-02,Express,Lost
2254,1968,2024-07-16,Express,Lost
2255,3015,2024-07-05,Express,Shipped
2256,2917,2023-10-10,Standard,Pending
2257,4319,2025-02-28,Express,Pending
2258,4869,2025-03-28,Same-day,Lost
2259,3339,2024-03-15,Same-day,Lost
2260,373,2024-05-05,Same-day,Pending
2261,4007,2024-10-29,Same-day,Shipped
2262,474,2023-11-14,Express,Shipped
2263,3723,2023-09-08,Standard,Pending
2264,1050,2024-07-17,Standard,Pending
2265,1089,2023-10-07,Same-day,Shipped
2266,4375,2024-03-08,Same-day,Shipped
2267,4411,2024-11-11,Express,Lost
2268,1757,2023-10-04,Same-day,Pending
2269,2213,2024-04-16,Same-day,Shipped
2270,700,2024-03-20,Standard,Delivered
2271,1751,2025-06-03,Same-day,Pending
2272,1889,2025-03-29,Standard,Shipped
2273,2830,2024-07-02,Standard,Shipped
2274,873,2023-09-22,Same-day,Pending
2275,1589,2025-05-16,Express,Pending
2276,60,2024-01-09,Standard,Shipped
2277,610,2024-06-06,Express,Delivered
2278,2230,2024-09-01,Standard,Pending
2279,1553,2024-09-19,Express,Pending
2280,387,2023-09-30,Express,Shipped
2281,4945,2024-04-18,Standard,Pending
2282,3835,2024-02-23,Standard,Pending
2283,2539,2024-01-24,Standard,Lost
2284,1352,2023-08-15,Express,Pending
2285,4035,2023-10-22,Express,Shipped
2286,2538,2023-09-22,Same-day,Delivered
2287,1858,2024-01-21,Express,Shipped
2288,3541,2025-02-13,Standard,Pending
2289,3320,2025-06-30,Same-day,Shipped
2290,1844,2024-10-30,Express,Pending
2291,2570,2024-02-15,Express,Lost
2292,3931,2024-07-22,Standard,Shipped
2293,4652,2024-07-24,Same-day,Pending
2294,3392,2024-10-30,Same-day,Pending
2295,3618,2024-12-16,Express,Shipped
2296,513,2025-04-06,Standard,Lost
2297,2196,2024-12-26,Same-day,Lost
2298,4262,2023-12-25,Same-day,Pending
2299,184,2024-08-10,Express,Shipped
2300,1606,2025-01-03,Same-day,Shipped
2301,91,2023-08-08,Express,Pending
2302,423,2023-07-23,Same-day,Delivered
2303,3738,2024-05-22,Express,Shipped
2304,1871,2024-02-02,Standard,Pending
2305,2984,2024-02-01,Standard,Shipped
2306,3580,2023-09-24,Same-day,Lost
2307,2989,2025-04-16,Same-day,Lost
2308,4594,2024-11-21,Express,Delivered
2309,1257,2023-10-23,Express,Lost
2310,3194,2024-06-26,Same-day,Shipped
2311,207,2023-09-08,Express,Shipped
2312,4208,2025-05-03,Express,Shipped
2313,1427,2025-07-07,Express,Shipped
2314,2808,2024-10-11,Express,Shipped
2315,1487,2023-10-27,Same-day,Lost
2316,3401,2025-01-17,Same-day,Lost
2317,1944,2025-01-23,Express,Delivered
2318,3858,2023-11-09,Standard,Pending
2319,4844,2024-09-19,Standard,Pending
2320,2167,2025-04-21,Express,Delivered
2321,560,2024-11-14,Standard,Delivered
2322,1160,2023-09-30,Same-day,Pending
2323,4150,2024-02-23,Express,Delivered
2324,4286,2024-07-06,Standard,Pending
2325,3198,2024-08-15,Standard,Lost
2326,3516,2023-09-11,Standard,Shipped
2327,4779,2024-09-19,Standard,Delivered
2328,850,2024-11-09,Same-day,Shipped
2329,725,2024-06-30,Standard,Delivered
2330,1035,2024-09-10,Standard,Delivered
2331,1053,2024-07-08,Same-day,Lost
2332,1607,2024-05-15,Standard,Delivered
2333,1362,2023-08-12,Same-day,Lost
2334,619,2025-07-16,Express,Shipped
2335,2162,2023-12-27,Standard,Shipped
2336,1364,2025-04-14,Express,Lost
2337,2641,2023-12-28,Same-day,Shipped
2338,1304,2024-03-28,Express,Lost
2339,3094,2024-12-13,Standard,Shipped
2340,677,2023-12-27,Same-day,Pending
2341,887,2024-08-10,Same-day,Lost
2342,4798,2024-11-19,Standard,Pending
2343,4008,2024-02-08,Express,Pending
2344,4478,2025-03-02,Same-day,Shipped
2345,4650,2025-05-10,Express,Delivered
2346,1203,2024-08-31,Same-day,Shipped
2347,2730,2024-01-03,Express,Shipped
2348,2508,2024-03-22,Standard,Pending
2349,3231,2024-12-22,Same-day,Shipped
2350,2609,2024-04-21,Same-day,Pending
2351,3699,2025-05-06,Standard,Delivered
2352,2164,2024-10-29,Standard,Shipped
2353,2236,2024-08-07,Same-day,Pending
2354,3093,2025-07-11,Standard,Pending
2355,3050,2025-03-10,Express,Pending
2356,1760,2024-06-13,Same-day,Shipped
2357,1482,2024-04-01,Express,Lost
2358,3071,2023-10-03,Express,Shipped
2359,2598,2024-01-29,Same-day,Shipped
2360,2296,2025-03-30,Standard,Delivered
2361,2347,2025-07-16,Same-day,Pending
2362,626,2024-06-15,Standard,Pending
2363,897,2023-08-15,Express,Delivered
2364,4267,2025-03-28,Same-day,Shipped
2365,800,2023-10-25,Express,Pending
2366,4361,2023-09-09,Standard,Pending
2367,2807,2024-10-12,Standard,Delivered
2368,700,2024-02-16,Same-day,Pending
2369,1752,2024-02-25,Standard,Lost
2370,3130,2024-01-23,Standard,Lost
2371,3688,2025-07-15,Same-day,Pending
2372,1537,2024-04-24,Standard,Delivered
2373,4188,2025-06-29,Express,Pending
2374,150,2024-12-28,Same-day,Shipped
2375,2770,2024-09-15,Same-day,Pending
2376,1183,2025-07-04,Express,Shipped
2377,475,2024-12-16,Express,Pending
2378,1689,2024-09-13,Same-day,Shipped
2379,4528,2025-02-18,Same-day,Shipped
2380,4423,2024-08-11,Standard,Lost
2381,822,2024-01-16,Same-day,Lost
2382,4859,2023-09-01,Express,Delivered
2383,1773,2023-10-11,Standard,Delivered
2384,3642,2024-07-12,Same-day,Pending
2385,3514,2024-03-13,Standard,Pending
2386,4203,2025-03-14,Express,Pending
2387,2466,2025-03-13,Express,Lost
2388,817,2024-06-04,Express,Lost
2389,4400,2023-12-16,Express,Shipped
2390,2290,2024-10-06,Same-day,Shipped
2391,4069,2024-04-20,Same-day,Shipped
2392,658,2024-11-30,Same-day,Lost
2393,2132,2023-10-04,Same-day,Lost
2394,3130,2024-08-19,Standard,Shipped
2395,1103,2025-03-18,Same-day,Shipped
2396,1359,2024-12-24,Express,Lost
2397,229,2023-12-21,Same-day,Lost
2398,611,2024-09-26,Express,Lost
2399,2139,2024-09-25,Same-day,Pending
2400,4279,2024-06-04,Express,Shipped
2401,1998,2025-05-09,Same-day,Pending
2402,1625,2024-08-20,Express,Delivered
2403,1991,2025-03-29,Standard,Shipped
2404,2652,2023-10-04,Express,Delivered
2405,2187,2024-06-30,Express,Pending
2406,489,2024-05-14,Standard,Lost
2407,799,2024-10-29,Same-day,Delivered
2408,912,2024-05-02,Same-day,Pending
2409,1513,2024-11-18,Standard,Lost
2410,3629,2024-02-25,Same-day,Lost
2411,1385,2024-07-18,Standard,Pending
2412,4438,2025-04-28,Express,Shipped
2413,1697,2025-07-16,Standard,Pending
2414,3189,2025-03-18,Express,Pending
2415,94,2023-11-09,Express,Shipped
2416,1603,2024-03-05,Same-day,Delivered
2417,14,2024-11-05,Same-day,Shipped
2418,4163,2024-01-23,Same-day,Lost
2419,3946,2025-03-06,Express,Delivered
2420,3235,2023-07-28,Same-day,Pending
2421,2385,2023-09-29,Same-day,Shipped
2422,3840,2025-06-04,Standard,Delivered
2423,3956,2024-10-20,Standard,Shipped
2424,379,2024-12-10,Express,Delivered
2425,4695,2023-08-19,Express,Pending
2426,87,2023-12-05,Express,Shipped
2427,3456,2025-05-13,Standard,Delivered
2428,3959,2023-10-25,Same-day,Shipped
2429,3568,2024-05-30,Express,Shipped
2430,889,2024-05-21,Express,Delivered
2431,4453,2024-11-20,Express,Shipped
2432,1944,2024-09-18,Same-day,Lost
2433,3810,2025-07-04,Express,Delivered
2434,3091,2025-03-27,Express,Delivered
2435,1183,2025-04-20,Express,Shipped
2436,4946,2023-07-30,Standard,Delivered
2437,3058,2023-12-16,Same-day,Delivered
2438,22,2024-11-25,Standard,Pending
2439,3959,2024-01-12,Same-day,Delivered
2440,3450,2024-08-05,Express,Lost
2441,3955,2025-06-23,Same-day,Lost
2442,539,2024-03-23,Standard,Lost
2443,3409,2024-09-23,Same-day,Shipped
2444,1520,2024-11-03,Same-day,Pending
2445,769,2024-09-19,Express,Lost
2446,4088,2025-06-10,Standard,Delivered
2447,1207,2024-05-24,Same-day,Lost
2448,343,2024-05-05,Same-day,Lost
2449,2310,2025-07-16,Standard,Lost
2450,4470,2025-06-05,Same-day,Shipped
2451,4289,2025-04-18,Express,Shipped
2452,4229,2023-10-07,Express,Pending
2453,3234,2025-02-27,Express,Shipped
2454,4596,2024-02-14,Express,Lost
2455,405,2024-03-17,Standard,Lost
2456,2456,2025-01-15,Same-day,Delivered
2457,844,2025-03-22,Standard,Delivered
2458,4105,2024-01-04,Express,Shipped
2459,3195,2024-08-24,Same-day,Delivered
2460,4705,2025-03-19,Express,Pending
2461,1822,2024-09-29,Same-day,Delivered
2462,367,2023-11-04,Express,Delivered
2463,1853,2025-04-04,Express,Shipped
2464,1326,2025-04-16,Standard,Shipped
2465,3172,2024-05-08,Same-day,Lost
2466,2437,2024-02-14,Same-day,Pending
2467,2692,2023-09-16,Same-day,Lost
2468,3282,2023-08-31,Same-day,Pending
2469,2103,2024-05-17,Standard,Lost
2470,3518,2023-11-24,Express,Lost
2471,3828,2023-11-11,Express,Pending
2472,2446,2024-09-14,Standard,Pending
2473,895,2024-10-02,Express,Pending
2474,4824,2025-04-09,Express,Shipped
2475,683,2024-01-16,Standard,Shipped
2476,3288,2024-11-07,Same-day,Pending
2477,304,2023-09-20,Express,Pending
2478,2646,2023-09-06,Same-day,Shipped
2479,1890,2024-07-24,Express,Delivered
2480,4991,2025-04-27,Same-day,Shipped
2481,168,2024-06-30,Standard,Shipped
