payment_id,order_id,amount,payment_date,payment_method
1837,102,315.86,2025-03-18,Bank Transfer
1838,1773,721.21,2024-09-30,Credit Card
1839,1483,65.28,2023-12-02,PayPal
1840,2736,570.91,2024-10-24,Credit Card
1841,1691,227.81,2024-01-30,PayPal
1842,4093,772.62,2024-12-07,PayPal
1843,3184,233.75,2024-01-20,PayPal
1844,2682,961.44,2025-05-01,Bank Transfer
1845,3751,683.86,2023-12-07,PayPal
1846,3202,27.89,2024-01-05,PayPal
1847,4931,538.82,2024-06-05,Bank Transfer
1848,1354,689.4,2025-02-01,Bank Transfer
1849,4028,130.76,2025-01-08,Bank Transfer
1850,3934,940.75,2024-04-09,Credit Card
1851,4595,823.73,2025-04-16,PayPal
1852,4889,920.56,2023-08-11,Credit Card
1853,2338,150.67,2023-07-23,Credit Card
1854,2036,129.04,2024-12-15,Credit Card
1855,637,374.68,2025-05-04,PayPal
1856,879,553.49,2024-04-14,Bank Transfer
1857,3,101.45,2025-03-10,Credit Card
1858,256,933.21,2025-03-13,Credit Card
1859,410,288.04,2024-12-18,Bank Transfer
1860,92,164.85,2024-12-20,PayPal
1861,2247,369.12,2025-02-19,Credit Card
1862,1,969.77,2024-09-02,PayPal
1863,2486,286.57,2025-02-10,Bank Transfer
1864,3646,897.3,2024-08-21,Bank Transfer
1865,3125,438.62,2024-09-18,Bank Transfer
1866,4654,906.79,2024-11-14,Credit Card
1867,1307,799.54,2024-04-27,Credit Card
1868,797,267.16,2024-11-16,Credit Card
1869,439,845.7,2023-10-19,Credit Card
1870,3016,653.98,2023-08-27,PayPal
1871,1764,681.93,2023-07-24,Bank Transfer
1872,1563,58.12,2023-10-06,Bank Transfer
1873,3467,502.25,2024-11-14,Credit Card
1874,3055,646.39,2025-06-19,Credit Card
1875,624,171.96,2025-03-17,Bank Transfer
1876,2294,651.62,2025-04-16,PayPal
1877,3421,817.71,2024-12-20,PayPal
1878,184,35.06,2023-09-24,PayPal
1879,2437,533.75,2025-01-27,Bank Transfer
1880,287,798.67,2023-11-03,Bank Transfer
1881,984,876.56,2023-11-05,Bank Transfer
1882,2475,822.15,2025-01-31,Bank Transfer
1883,1162,230.34,2024-10-15,PayPal
1884,2153,450.26,2024-08-06,Credit Card
1885,3744,458.44,2024-02-10,Bank Transfer
1886,1677,581.53,2025-01-14,Bank Transfer
1887,986,406.3,2023-11-23,PayPal
1888,249,330.67,2025-05-16,PayPal
1889,3904,196.42,2024-09-14,PayPal
1890,1431,473.35,2023-11-22,Bank Transfer
1891,118,120.36,2025-02-24,PayPal
1892,923,911.92,2025-07-16,Bank Transfer
1893,706,649.25,2025-04-18,PayPal
1894,1924,56.17,2024-07-18,Credit Card
1895,3730,765.56,2024-07-06,Bank Transfer
1896,4750,703.26,2024-01-13,PayPal
1897,4567,817.14,2024-05-05,PayPal
1898,2238,815.53,2024-12-08,PayPal
1899,2213,933.1,2024-08-09,PayPal
1900,185,72.25,2025-04-12,PayPal
1901,4614,928.3,2024-07-14,Credit Card
1902,3930,373.81,2024-05-21,Bank Transfer
1903,519,652.59,2023-10-17,Bank Transfer
1904,1256,661.7,2024-05-07,Credit Card
1905,1766,55.17,2024-11-15,Bank Transfer
1906,534,35.06,2024-10-30,Bank Transfer
1907,3257,160.46,2024-01-19,Bank Transfer
1908,3092,857.77,2024-08-25,Bank Transfer
1909,245,186.4,2024-10-20,Credit Card
1910,305,136.74,2023-10-08,PayPal
1911,4075,316.1,2024-04-29,Bank Transfer
1912,3543,326.59,2024-09-13,Credit Card
1913,3816,665.94,2024-05-22,PayPal
1914,3379,945.91,2024-07-16,Bank Transfer
1915,1434,128.72,2025-02-10,Credit Card
1916,109,36.21,2024-11-13,PayPal
1917,4725,308.11,2024-02-13,Bank Transfer
1918,361,967.98,2025-05-07,Credit Card
1919,517,695.38,2025-07-02,PayPal
1920,2301,132.18,2023-10-12,PayPal
1921,2307,919.29,2025-01-08,Bank Transfer
1922,3926,765.43,2024-03-15,Credit Card
1923,1661,533.8,2024-06-08,Bank Transfer
1924,2190,631.27,2023-09-18,Bank Transfer
1925,200,95.98,2024-07-24,PayPal
1926,2228,993.52,2025-03-08,PayPal
1927,1541,909.35,2023-08-06,Bank Transfer
1928,1924,206.47,2024-12-31,Bank Transfer
1929,3670,206.13,2024-08-28,Bank Transfer
1930,16,626.21,2024-08-28,Bank Transfer
1931,362,357.55,2025-05-07,PayPal
1932,4614,162.63,2024-06-22,Credit Card
1933,3567,777.81,2025-04-06,PayPal
1934,4579,184.25,2025-01-28,Bank Transfer
1935,4003,723.64,2025-01-24,Credit Card
1936,1897,604.92,2024-05-23,Bank Transfer
1937,388,194.62,2024-08-25,PayPal
1938,2348,728.99,2023-09-14,Bank Transfer
1939,2983,857.39,2025-05-02,Bank Transfer
1940,725,786.25,2024-05-16,PayPal
1941,4900,350.53,2023-11-12,PayPal
1942,3009,721.95,2024-05-13,Credit Card
1943,3738,966.7,2024-04-01,Bank Transfer
1944,3871,358.73,2025-02-24,Credit Card
1945,4462,894.32,2024-01-30,Credit Card
1946,1343,662.68,2025-03-19,Credit Card
1947,3058,221.08,2025-03-05,Bank Transfer
1948,3042,242.28,2025-01-16,PayPal
1949,4514,177.29,2024-03-08,PayPal
1950,4430,643.54,2024-08-04,Credit Card
1951,1194,773.15,2024-07-31,Credit Card
1952,2628,448.27,2023-12-14,Credit Card
1953,2841,702.32,2023-08-21,Bank Transfer
1954,3335,198.2,2024-11-18,PayPal
1955,1426,526.99,2024-05-28,Bank Transfer
1956,4754,611.84,2024-06-29,Credit Card
1957,3292,11.41,2023-08-24,Credit Card
1958,3049,369.95,2023-07-24,Credit Card
1959,3830,478.94,2024-06-23,Bank Transfer
1960,2847,696.56,2025-06-22,Bank Transfer
1961,2396,895.46,2024-10-13,Bank Transfer
1962,1210,833.28,2024-10-30,Credit Card
1963,4052,784.04,2024-03-29,Bank Transfer
1964,4443,233.25,2024-10-05,PayPal
1965,3341,234.37,2024-12-09,Bank Transfer
1966,2952,432.55,2023-12-27,Credit Card
1967,3537,512.2,2025-06-13,Bank Transfer
1968,709,972.27,2024-12-22,Bank Transfer
1969,4933,474.85,2025-03-16,Credit Card
1970,2075,100.72,2024-07-27,Credit Card
1971,1128,58.47,2024-02-14,Bank Transfer
1972,2727,976.36,2024-02-29,Bank Transfer
1973,2939,55.11,2025-06-14,Bank Transfer
1974,3823,195.56,2023-10-08,Bank Transfer
1975,3693,611.06,2024-04-09,Bank Transfer
1976,4418,790.03,2025-06-18,PayPal
1977,1346,129.59,2024-10-01,Bank Transfer
1978,351,510.61,2024-12-18,Credit Card
1979,2814,166.81,2025-01-20,Bank Transfer
1980,4149,855.0,2024-08-16,Credit Card
1981,1189,387.32,2024-05-03,Credit Card
1982,4906,107.68,2023-10-16,Bank Transfer
1983,2799,496.48,2024-06-08,PayPal
1984,4426,164.41,2023-07-22,Credit Card
1985,1307,108.78,2025-05-12,PayPal
1986,4700,648.36,2024-04-21,PayPal
1987,1143,952.63,2025-03-17,Bank Transfer
1988,1687,980.68,2024-08-13,Bank Transfer
1989,3247,230.04,2025-05-06,Credit Card
1990,670,963.12,2024-12-12,Credit Card
1991,3433,680.99,2024-02-20,Credit Card
1992,917,635.8,2024-03-09,PayPal
1993,4108,191.06,2025-07-18,Bank Transfer
1994,4457,98.74,2023-10-22,Credit Card
1995,344,860.44,2024-07-09,Credit Card
1996,4257,669.56,2023-08-20,PayPal
1997,851,843.4,2024-05-08,Credit Card
1998,4715,440.39,2024-01-19,Bank Transfer
1999,34,710.38,2023-08-27,Bank Transfer
2000,2087,269.52,2024-06-20,Credit Card
2001,4510,860.93,2025-04-19,PayPal
2002,1350,781.56,2025-07-10,Bank Transfer
2003,1858,483.69,2025-05-21,Bank Transfer
2004,2744,331.07,2023-11-20,Credit Card
2005,4008,756.21,2024-11-10,Credit Card
2006,958,139.71,2023-12-26,PayPal
2007,2667,217.72,2023-07-22,Bank Transfer
2008,3059,970.17,2023-10-13,Bank Transfer
2009,4493,224.52,2023-07-30,Bank Transfer
2010,3236,693.94,2025-04-18,PayPal
2011,4286,161.24,2023-08-06,Bank Transfer
2012,3218,952.76,2023-11-09,PayPal
2013,1795,920.45,2024-09-05,Bank Transfer
2014,4727,513.27,2023-11-25,PayPal
2015,2877,638.39,2024-01-02,Credit Card
2016,3343,756.84,2023-12-25,Credit Card
2017,872,299.12,2025-01-08,Bank Transfer
2018,1850,997.17,2024-11-18,PayPal
2019,3717,352.65,2024-12-24,Credit Card
2020,1276,990.49,2023-10-31,PayPal
2021,1543,859.48,2024-12-31,PayPal
2022,5,570.41,2024-11-06,PayPal
2023,4133,720.18,2024-06-02,PayPal
2024,884,668.35,2024-01-30,Bank Transfer
2025,4057,688.47,2024-10-30,Bank Transfer
2026,1183,861.63,2024-09-05,PayPal
2027,592,186.85,2024-09-11,Bank Transfer
2028,2512,958.77,2024-10-02,Bank Transfer
2029,1982,410.98,2025-07-11,Credit Card
2030,3327,383.26,2024-09-22,Credit Card
2031,2482,822.84,2024-03-25,PayPal
2032,1715,621.75,2024-03-28,PayPal
2033,4440,993.13,2025-03-08,Bank Transfer
2034,792,218.95,2024-06-26,PayPal
2035,1565,659.53,2024-02-20,Credit Card
2036,193,901.22,2024-06-22,PayPal
2037,133,249.82,2023-10-18,PayPal
2038,255,898.12,2024-11-27,Credit Card
2039,2424,792.45,2024-09-04,Bank Transfer
2040,992,484.0,2025-07-20,Credit Card
2041,1697,800.75,2023-08-31,Credit Card
2042,1522,76.0,2024-08-21,Bank Transfer
2043,585,651.28,2024-01-28,Credit Card
2044,550,536.26,2024-11-24,Credit Card
2045,2077,278.84,2024-08-16,PayPal
2046,3708,686.84,2024-10-23,PayPal
2047,975,496.86,2024-12-18,PayPal
2048,3457,113.5,2024-12-22,Bank Transfer
2049,2929,243.95,2023-11-11,Credit Card
2050,3302,490.71,2024-05-19,Bank Transfer
2051,87,322.1,2024-10-09,PayPal
2052,4896,858.2,2024-07-24,PayPal
2053,2460,950.28,2024-03-01,Bank Transfer
2054,2812,774.45,2025-04-24,Credit Card
2055,3177,656.67,2024-04-08,PayPal
2056,3072,330.72,2024-09-03,Credit Card
2057,1708,23.42,2023-09-24,Bank Transfer
2058,2489,663.39,2023-11-20,Credit Card
2059,3511,227.55,2024-04-24,Bank Transfer
2060,4831,391.51,2023-09-07,PayPal
2061,3920,407.28,2024-09-03,Bank Transfer
2062,4861,66.76,2025-02-13,Bank Transfer
2063,344,786.7,2023-12-24,Bank Transfer
2064,4026,667.33,2024-01-05,Bank Transfer
2065,259,236.95,2024-03-09,Credit Card
2066,4096,829.89,2024-03-04,Bank Transfer
2067,2619,478.79,2025-01-27,PayPal
2068,2880,371.72,2025-03-17,Bank Transfer
2069,255,72.62,2023-11-29,PayPal
2070,2096,733.19,2023-11-04,PayPal
2071,3880,792.85,2023-08-11,Credit Card
2072,3144,54.58,2023-09-22,PayPal
2073,4416,325.24,2024-07-26,PayPal
2074,803,572.99,2023-10-30,Bank Transfer
2075,3463,801.29,2024-02-24,Bank Transfer
2076,4810,937.42,2024-11-28,Credit Card
2077,2876,663.09,2025-05-27,Credit Card
2078,4017,374.6,2024-12-06,Credit Card
2079,224,433.84,2025-06-14,PayPal
2080,3113,723.18,2024-07-09,Credit Card
2081,317,81.3,2023-09-25,PayPal
2082,3994,570.56,2025-04-20,PayPal
2083,712,919.13,2024-03-16,Credit Card
2084,3891,348.8,2024-12-14,Bank Transfer
2085,2066,433.98,2023-09-01,Bank Transfer
2086,4455,26.74,2024-12-05,Credit Card
2087,755,934.01,2025-01-20,Credit Card
2088,680,100.41,2023-11-24,Credit Card
2089,2011,723.69,2024-01-03,Bank Transfer
2090,771,596.5,2024-12-23,PayPal
2091,3725,219.4,2024-08-12,Credit Card
2092,3112,327.83,2024-08-20,Credit Card
2093,2764,551.65,2023-11-11,PayPal
2094,1978,364.18,2023-10-20,Bank Transfer
2095,4945,193.01,2024-12-28,PayPal
2096,3845,482.39,2024-05-04,Credit Card
2097,282,10.52,2023-11-13,PayPal
2098,2645,145.72,2023-08-15,Bank Transfer
2099,2538,261.08,2025-05-06,PayPal
2100,4528,440.25,2024-02-22,Bank Transfer
2101,3697,166.71,2024-06-04,Bank Transfer
2102,1775,24.76,2024-07-20,Credit Card
2103,3364,626.52,2023-10-02,Bank Transfer
2104,778,655.51,2023-09-16,Credit Card
2105,85,105.13,2024-09-05,Bank Transfer
2106,1052,731.67,2024-03-01,Bank Transfer
2107,4862,98.91,2024-06-23,PayPal
2108,232,314.41,2025-02-12,PayPal
2109,4148,941.39,2024-06-07,Bank Transfer
2110,3641,575.86,2024-08-03,PayPal
2111,567,754.38,2023-10-21,Bank Transfer
2112,4113,435.7,2023-10-26,Credit Card
2113,1485,947.17,2024-07-25,Credit Card
2114,3795,409.5,2024-12-30,Credit Card
2115,2251,536.66,2025-02-22,Bank Transfer
2116,4629,650.79,2024-05-26,PayPal
2117,3180,411.92,2023-08-29,Bank Transfer
2118,4389,570.73,2024-02-03,PayPal
2119,400,527.99,2024-08-19,PayPal
2120,2075,223.46,2024-04-25,PayPal
2121,4798,173.32,2023-11-13,Bank Transfer
2122,964,495.64,2025-01-07,PayPal
2123,4234,489.03,2025-02-09,PayPal
2124,4024,89.1,2025-01-25,PayPal
2125,1425,605.92,2024-03-13,PayPal
2126,3701,772.79,2024-11-17,Bank Transfer
2127,2404,140.53,2024-04-28,PayPal
2128,1334,655.51,2023-08-26,Credit Card
2129,327,678.2,2024-09-20,Credit Card
2130,2379,38.04,2023-08-09,PayPal
2131,4925,959.55,2024-05-29,Bank Transfer
2132,2715,698.5,2024-07-08,PayPal
2133,3496,964.2,2025-06-14,PayPal
2134,899,539.42,2025-04-12,Credit Card
2135,1269,480.4,2023-11-12,Credit Card
2136,630,549.25,2024-07-02,PayPal
2137,1632,358.89,2025-06-13,Credit Card
2138,3950,842.25,2025-06-10,Credit Card
2139,3984,936.61,2025-02-21,Bank Transfer
2140,2041,941.3,2024-03-05,PayPal
2141,47,688.09,2025-07-08,PayPal
2142,3173,901.11,2024-10-22,Credit Card
2143,1447,701.3,2025-07-11,PayPal
2144,3087,315.68,2025-01-17,Bank Transfer
2145,360,124.14,2024-08-10,Bank Transfer
2146,2477,100.78,2023-10-18,Credit Card
2147,1497,772.26,2024-10-01,Credit Card
2148,1831,335.53,2025-02-16,PayPal
2149,2786,196.49,2024-04-21,Bank Transfer
2150,4781,954.27,2024-05-05,PayPal
2151,4042,675.39,2024-02-26,PayPal
2152,1874,787.78,2024-06-12,PayPal
2153,3643,640.56,2024-06-28,Bank Transfer
2154,952,189.87,2024-03-10,Credit Card
2155,832,133.44,2024-11-14,Bank Transfer
2156,1348,55.22,2024-12-12,Bank Transfer
2157,1141,129.84,2024-11-11,Bank Transfer
2158,1082,78.56,2024-04-13,Credit Card
2159,4958,843.74,2024-09-14,Bank Transfer
2160,4611,776.85,2024-03-01,PayPal
2161,194,491.43,2024-08-13,Credit Card
2162,3589,384.35,2023-12-20,Credit Card
2163,4065,993.26,2025-02-23,Bank Transfer
2164,3004,567.41,2024-05-07,PayPal
2165,3523,461.53,2023-11-10,Bank Transfer
2166,169,922.44,2024-02-03,Bank Transfer
2167,4303,485.14,2024-05-15,Credit Card
2168,3018,713.86,2025-05-24,Bank Transfer
2169,4453,11.18,2025-04-17,Credit Card
2170,872,426.66,2023-12-23,Credit Card
2171,3430,565.65,2024-01-30,Bank Transfer
2172,3881,401.69,2025-07-07,Credit Card
2173,275,316.09,2024-02-01,PayPal
2174,2285,668.73,2025-04-21,Bank Transfer
2175,3575,440.91,2025-05-25,PayPal
2176,4566,406.9,2024-12-06,Bank Transfer
2177,3460,576.67,2025-05-01,Bank Transfer
2178,549,597.16,2024-02-09,PayPal
2179,534,924.12,2024-10-18,Bank Transfer
2180,715,885.97,2025-02-23,Credit Card
2181,2153,98.14,2024-07-12,Credit Card
2182,2930,818.05,2025-02-04,Credit Card
2183,3889,391.8,2023-09-17,Credit Card
2184,3288,354.08,2024-09-23,PayPal
2185,4155,693.72,2024-11-16,Credit Card
2186,1993,43.44,2024-08-19,PayPal
2187,1127,859.32,2025-05-12,Bank Transfer
2188,992,42.7,2025-02-24,PayPal
2189,198,412.64,2025-02-04,Credit Card
2190,1328,359.47,2024-02-19,Bank Transfer
2191,708,702.04,2024-03-27,PayPal
2192,4673,475.56,2024-06-04,Bank Transfer
2193,1531,47.26,2023-08-23,Bank Transfer
2194,1610,741.72,2024-10-30,PayPal
2195,3655,975.3,2023-10-15,Bank Transfer
2196,4473,569.4,2024-08-15,Credit Card
2197,3059,620.29,2025-06-20,Bank Transfer
2198,4566,963.26,2024-09-22,PayPal
2199,2155,446.97,2025-03-04,PayPal
2200,3915,118.81,2024-11-30,Credit Card
2201,548,638.64,2024-11-27,PayPal
2202,1520,653.57,2024-10-30,Credit Card
2203,4769,145.98,2023-07-29,PayPal
2204,3386,698.99,2024-07-30,PayPal
2205,950,230.51,2025-05-13,PayPal
2206,4585,213.83,2024-08-23,PayPal
2207,326,697.77,2024-05-07,Bank Transfer
2208,1903,597.63,2023-10-17,PayPal
2209,1659,721.83,2024-01-31,PayPal
2210,1208,187.45,2023-08-21,Credit Card
2211,2461,356.27,2024-10-27,Bank Transfer
2212,1092,169.9,2025-06-09,Credit Card
2213,3201,169.49,2025-04-12,PayPal
2214,92,419.39,2024-06-18,Bank Transfer
2215,3047,214.31,2024-10-01,Bank Transfer
2216,492,306.71,2024-12-21,Bank Transfer
2217,4180,987.57,2025-04-03,PayPal
2218,100,854.79,2023-10-16,Bank Transfer
2219,924,617.94,2023-11-06,PayPal
2220,4298,917.0,2025-01-09,Bank Transfer
2221,2179,624.56,2024-10-26,Credit Card
2222,4798,564.0,2024-04-05,Bank Transfer
2223,4347,574.22,2024-08-16,PayPal
2224,73,342.05,2025-06-02,PayPal
2225,2485,399.54,2024-01-13,Bank Transfer
2226,1123,923.38,2023-10-24,Bank Transfer
2227,2618,419.81,2024-02-20,Credit Card
2228,1997,440.28,2024-04-27,PayPal
2229,3936,305.55,2024-06-12,Credit Card
2230,1750,337.1,2024-02-13,PayPal
2231,1546,269.11,2024-05-28,Credit Card
2232,3890,902.12,2024-02-21,PayPal
2233,3919,924.11,2024-03-16,Credit Card
2234,3922,747.88,2024-08-18,Credit Card
2235,1755,314.32,2023-11-11,Credit Card
2236,812,264.82,2025-06-30,Credit Card
2237,1413,82.26,2025-02-24,Bank Transfer
2238,3178,897.72,2024-05-26,Bank Transfer
2239,4531,615.87,2024-10-09,Credit Card
2240,4436,401.57,2024-06-04,PayPal
2241,581,928.72,2025-01-06,Bank Transfer
2242,1197,593.2,2023-11-06,Bank Transfer
2243,1041,755.45,2025-03-29,Credit Card
2244,4177,250.03,2024-09-23,Bank Transfer
2245,1192,708.63,2024-03-16,PayPal
2246,558,859.15,2024-08-29,Credit Card
2247,3914,283.03,2024-08-08,Credit Card
2248,4206,456.38,2023-10-07,PayPal
2249,595,234.15,2024-12-14,PayPal
2250,4638,882.11,2023-11-03,Bank Transfer
2251,1350,878.3,2025-07-02,PayPal
2252,2024,271.16,2025-03-02,PayPal
2253,3388,530.57,2024-11-25,Bank Transfer
2254,2964,679.26,2025-02-04,Credit Card
2255,1847,660.81,2024-10-11,Bank Transfer
2256,2151,565.74,2025-06-05,Bank Transfer
2257,3330,154.64,2025-02-07,PayPal
2258,489,57.27,2025-02-18,Bank Transfer
2259,3538,334.91,2024-12-30,Credit Card
2260,352,425.93,2023-12-02,Bank Transfer
2261,2626,609.38,2025-05-14,PayPal
2262,3233,482.26,2023-10-07,PayPal
2263,227,935.83,2023-09-16,PayPal
2264,1578,988.44,2024-08-14,Credit Card
2265,3062,672.32,2023-10-14,Bank Transfer
2266,3202,537.85,2025-06-15,Credit Card
2267,3685,772.83,2024-10-06,Bank Transfer
2268,4968,527.16,2025-03-14,Bank Transfer
2269,1841,859.55,2023-10-29,Credit Card
2270,1044,276.91,2024-05-03,Bank Transfer
2271,3927,256.69,2024-12-13,PayPal
2272,4175,112.58,2024-03-31,PayPal
2273,3331,17.9,2024-04-03,Bank Transfer
2274,1289,895.27,2024-03-05,Bank Transfer
2275,1978,575.3,2024-09-13,Credit Card
2276,4907,137.8,2024-05-30,Credit Card
2277,4271,694.36,2025-07-05,Credit Card
2278,2357,123.99,2023-10-21,Credit Card
2279,4073,483.95,2024-04-21,PayPal
2280,615,52.92,2025-01-15,Bank Transfer
2281,3546,333.56,2023-07-23,PayPal
2282,4914,900.25,2024-12-27,Bank Transfer
2283,254,523.39,2024-04-04,Credit Card
2284,3419,200.79,2024-09-16,Bank Transfer
2285,544,633.99,2025-01-05,Bank Transfer
2286,4602,786.53,2023-10-24,Bank Transfer
2287,696,376.84,2023-09-26,Bank Transfer
2288,1193,477.89,2024-03-02,PayPal
2289,328,589.75,2024-07-30,Bank Transfer
2290,3028,860.55,2024-07-28,Credit Card
2291,2273,134.4,2023-11-06,Credit Card
2292,3222,251.99,2024-01-03,Bank Transfer
2293,2301,52.48,2024-07-12,Credit Card
2294,3806,285.36,2024-05-04,PayPal
2295,2798,438.51,2023-10-07,PayPal
2296,2487,311.34,2025-04-16,PayPal
2297,4386,929.61,2025-06-21,PayPal
2298,4959,156.9,2023-08-13,Credit Card
2299,2680,614.83,2024-06-11,Bank Transfer
2300,2525,570.91,2024-08-05,Bank Transfer
2301,3850,824.73,2024-08-03,PayPal
2302,4190,150.02,2024-01-25,PayPal
2303,3996,739.92,2024-12-26,PayPal
2304,3163,362.21,2023-11-21,PayPal
2305,4830,145.0,2024-02-03,Credit Card
2306,4590,123.65,2024-01-24,Credit Card
2307,4958,736.5,2024-07-08,Credit Card
2308,4910,466.86,2025-02-23,PayPal
2309,4703,859.89,2025-01-21,Bank Transfer
2310,1125,865.68,2025-05-29,PayPal
2311,3845,533.48,2024-08-04,Credit Card
2312,2762,598.96,2023-08-15,PayPal
2313,746,198.41,2024-11-26,Credit Card
2314,4012,586.53,2024-04-30,Credit Card
2315,2806,631.72,2025-04-07,Credit Card
2316,4365,841.19,2024-01-03,Credit Card
2317,4236,964.2,2024-02-19,Credit Card
2318,516,559.82,2025-02-22,Bank Transfer
2319,2062,435.94,2025-03-15,Bank Transfer
2320,2198,808.1,2024-01-20,Credit Card
2321,2223,923.47,2023-09-05,PayPal
2322,2368,613.39,2023-12-02,Bank Transfer
2323,4870,944.94,2025-01-18,Bank Transfer
2324,4207,268.48,2025-04-27,Bank Transfer
2325,1867,366.89,2024-01-01,Credit Card
2326,2565,305.36,2023-08-19,Credit Card
2327,2656,266.78,2024-11-09,Credit Card
2328,1962,333.98,2025-06-07,Bank Transfer
2329,4637,394.01,2023-10-27,PayPal
2330,1567,93.8,2024-03-06,PayPal
2331,2856,230.59,2023-12-22,Bank Transfer
2332,2510,546.62,2024-02-28,Credit Card
2333,1572,377.28,2023-10-04,PayPal
2334,2745,886.17,2025-02-09,PayPal
2335,4241,303.66,2024-03-27,PayPal
2336,3372,191.73,2025-05-11,Bank Transfer
2337,2282,830.53,2024-07-17,Bank Transfer
2338,2162,166.0,2023-09-12,Credit Card
2339,4897,674.04,2024-07-18,Credit Card
2340,3473,144.37,2023-11-27,PayPal
2341,1543,859.4,2024-09-11,PayPal
2342,1141,202.95,2025-07-18,Bank Transfer
2343,2417,462.94,2024-01-16,Credit Card
2344,1557,191.28,2024-11-04,PayPal
2345,2962,412.51,2024-03-15,Credit Card
2346,4447,659.46,2024-11-28,Bank Transfer
2347,4530,28.53,2023-12-25,PayPal
2348,2631,239.67,2025-07-17,PayPal
2349,1675,456.25,2024-10-22,PayPal
2350,3791,583.65,2025-02-12,Credit Card
2351,4766,509.39,2024-06-30,PayPal
2352,4261,696.21,2025-03-02,PayPal
2353,1421,802.99,2024-06-16,Credit Card
2354,961,402.28,2024-12-26,Bank Transfer
2355,2388,823.34,2024-01-20,Credit Card
2356,2024,832.88,2024-08-17,Credit Card
2357,1686,42.34,2024-02-08,Credit Card
2358,4900,793.56,2024-12-05,PayPal
2359,2764,988.69,2024-04-07,Credit Card
2360,1500,654.61,2025-03-10,PayPal
2361,4072,713.65,2024-05-12,PayPal
2362,3072,898.21,2024-12-05,PayPal
2363,2013,573.39,2024-04-02,PayPal
2364,3209,287.77,2025-07-10,PayPal
2365,3968,755.73,2024-06-19,PayPal
2366,2218,959.67,2023-08-24,Credit Card
2367,4655,161.46,2025-05-12,PayPal
2368,3761,806.67,2024-04-19,Credit Card
2369,4403,98.77,2024-03-29,Credit Card
2370,2797,666.04,2023-09-24,Bank Transfer
2371,1199,492.42,2025-06-09,PayPal
2372,2087,890.38,2025-04-02,Credit Card
2373,4965,73.77,2024-06-01,PayPal
2374,591,270.86,2024-08-10,Credit Card
2375,2069,993.61,2024-05-24,PayPal
2376,1020,309.08,2024-05-29,Credit Card
2377,3085,843.06,2024-09-04,Credit Card
2378,4512,67.86,2024-06-24,Bank Transfer
2379,3221,236.1,2024-11-10,Bank Transfer
2380,27,796.0,2025-07-11,PayPal
2381,546,836.37,2023-11-29,Bank Transfer
2382,1548,947.78,2024-06-13,Bank Transfer
2383,2088,171.74,2025-07-06,PayPal
2384,4056,816.92,2024-08-08,Bank Transfer
2385,3726,613.41,2025-07-05,Bank Transfer
2386,4511,287.53,2025-05-11,PayPal
2387,4781,396.94,2024-05-15,PayPal
2388,2270,189.36,2025-01-25,Bank Transfer
2389,4188,754.09,2025-03-21,Credit Card
2390,4649,732.53,2025-06-22,Bank Transfer
2391,3445,756.35,2024-11-20,Credit Card
2392,1632,761.19,2023-12-31,PayPal
2393,2177,206.98,2024-01-30,Bank Transfer
2394,418,142.14,2025-02-27,PayPal
2395,3504,994.08,2023-11-12,PayPal
2396,4011,627.37,2025-04-21,PayPal
2397,4877,241.44,2024-11-09,Credit Card
2398,886,144.93,2024-03-12,PayPal
2399,3903,143.1,2024-08-18,Bank Transfer
2400,3582,407.26,2025-02-17,Credit Card
