review_id,customer_id,product_id,rating,review_text,review_date
1500,19,136,1,Ahead affect three interest ahead more image.,2024-02-01
1501,280,180,5,Most high because strategy rise gas.,2025-07-10
1502,719,194,5,Approach hotel smile fly bag capital specific.,2024-09-02
1503,997,180,4,Last western thought story most gun.,2024-07-09
1504,894,60,4,Participant professional me low window west.,2024-09-13
1505,924,76,5,Training us radio.,2023-10-11
1506,742,115,3,Center source hotel something pretty.,2024-06-21
1507,564,147,2,Manager past laugh spring become ten.,2025-04-04
1508,889,105,4,Daughter down edge site wear form.,2024-03-06
1509,779,136,1,Already onto listen simple.,2024-07-16
1510,557,141,3,Item range brother left six hear.,2025-03-21
1511,819,29,1,Son put within investment home.,2024-09-18
1512,755,240,5,Father trial information fund.,2024-03-31
1513,428,14,2,Food career north concern production model simply.,2024-11-29
1514,508,264,1,Customer eye turn organization.,2024-03-27
1515,648,11,4,Unit very economy discover both top newspaper.,2025-04-14
1516,170,213,1,Wife report deal mention mention tonight future.,2024-03-18
1517,863,111,5,Bed big room.,2023-10-09
1518,324,37,1,Car represent meeting.,2023-12-23
1519,107,123,4,But fund drop public.,2023-11-28
1520,309,169,2,Give another stay explain foreign them.,2023-10-21
1521,11,150,2,A fund hospital kid.,2024-07-04
1522,704,123,4,Mr within television news we owner.,2024-03-28
1523,590,166,1,Sport civil agency appear heart rest least.,2025-05-05
1524,386,231,2,Listen cultural join simple.,2023-09-21
1525,113,277,4,Cost but responsibility drive all.,2024-11-11
1526,757,138,2,Series decision practice buy news ok.,2025-05-09
1527,449,167,1,Man experience feeling case fine area.,2024-11-01
1528,53,11,3,Can bar surface save another step.,2025-01-23
1529,579,242,4,Yard across sport vote ability.,2024-11-10
1530,594,108,4,Bed box Congress space simply treat behind phone.,2024-12-03
1531,515,64,2,Sit garden hour.,2024-01-29
1532,968,80,4,Manager writer himself American board.,2025-03-05
1533,459,268,1,Man country box TV.,2024-10-07
1534,216,84,4,Lose they late catch history.,2023-11-01
1535,76,38,2,Sure hospital along effort.,2023-08-30
1536,510,52,4,Trouble fall be course too they church.,2024-12-21
1537,845,37,2,East pull friend lose clearly organization box.,2025-04-11
1538,15,94,5,Think environmental organization.,2024-07-17
1539,976,202,2,Itself similar note from suddenly artist follow.,2025-04-08
1540,605,158,3,Message wind but social consider technology form six.,2025-05-21
1541,514,78,3,Talk of concern writer.,2025-06-12
1542,992,49,5,Because analysis well key research bed.,2024-07-24
1543,119,262,5,From use note truth around million health.,2024-04-12
1544,909,41,5,Parent majority north outside analysis can.,2024-01-04
1545,408,164,4,Can argue nor red idea factor.,2023-10-26
1546,993,132,4,Imagine happy forward this us.,2023-10-19
1547,417,135,4,Would trouble hundred recently say station.,2025-01-13
1548,983,254,2,Scene name so law happen.,2024-03-12
1549,547,284,5,Culture sell show hundred official.,2023-08-30
1550,933,259,2,Ahead similar attack third night follow.,2024-10-01
1551,575,299,3,Them far media manage.,2024-11-13
1552,106,112,2,Order might car front every form morning learn.,2024-10-03
1553,229,238,5,Practice spring particularly fill.,2025-01-13
1554,915,234,2,Short people protect read necessary trial.,2025-03-13
1555,19,27,1,White face need number fight help.,2025-06-18
1556,236,250,3,Toward at month agree.,2025-07-18
1557,879,30,4,True order provide eight.,2024-03-27
1558,642,190,2,Growth class machine something.,2024-03-19
1559,559,15,5,Onto day suffer sit society phone assume.,2023-08-10
1560,302,228,2,Challenge threat ground cut enjoy.,2024-07-02
1561,389,13,2,Require want that.,2025-02-06
1562,618,190,2,Claim challenge new Republican who quickly move address.,2025-01-13
1563,112,11,2,Author nature poor.,2024-06-29
1564,696,206,5,Form which huge learn mention.,2025-02-17
1565,185,67,2,Control really professor must attention man street.,2024-12-12
1566,563,198,2,Return accept song talk assume really.,2025-02-12
1567,99,112,5,Strategy tax task improve.,2024-03-21
1568,374,95,1,Sit federal owner with matter behavior.,2025-06-16
1569,56,228,2,Small employee think control.,2024-07-25
1570,104,208,5,Class ball position admit television machine remember.,2024-02-07
1571,391,92,3,Attack set from medical.,2024-12-15
1572,259,131,2,American health half imagine available but artist.,2023-12-22
1573,334,104,2,Gun physical last.,2025-07-16
1574,268,67,2,When close its with cover sing service.,2025-06-09
1575,950,219,3,Approach than doctor stuff test sort political short.,2023-08-28
1576,419,172,5,If support body traditional stage once culture.,2024-09-08
1577,395,232,1,Recently return power television our per.,2024-04-09
1578,158,79,4,Among manage rich they information mention whose.,2024-07-27
1579,379,2,2,Local easy since.,2023-11-13
1580,450,254,4,Degree bad or.,2024-08-28
1581,238,269,1,Professional kitchen guess at.,2024-02-26
1582,115,27,5,Three black middle number cell sister.,2023-08-13
1583,159,131,3,Network last use soon plant conference daughter.,2024-09-21
1584,887,252,1,Blood garden safe institution yourself according.,2024-02-05
1585,358,21,1,Radio collection notice sell develop.,2025-06-25
1586,225,247,3,Bill evidence point all thought.,2023-12-20
1587,432,263,3,Give write unit final top.,2024-08-16
1588,111,124,1,Including parent enjoy ok professional.,2024-02-16
1589,131,226,2,Nor parent white sell.,2024-10-28
1590,452,265,3,Data them throw community.,2023-07-31
1591,413,256,3,Out imagine day major wind.,2024-02-09
1592,608,254,2,Door real describe behind fear be face.,2024-02-04
1593,513,169,2,Impact paper keep particularly window charge.,2025-03-25
1594,464,84,5,My benefit side determine.,2024-08-13
1595,405,98,2,Office kid another town teach suffer.,2023-09-19
1596,177,223,3,His your who behavior maintain.,2024-05-04
1597,789,100,3,Soon purpose throw many so value.,2023-12-28
1598,888,200,4,Be just move prove whom.,2023-09-08
1599,166,290,4,Large Republican audience poor like oil.,2025-07-16
1600,806,56,1,Study close message hear former.,2023-10-11
1601,775,266,5,Shake out argue whole represent style.,2024-01-02
1602,967,154,5,Cause claim thank business mention help campaign.,2024-01-28
1603,908,186,2,Town production appear.,2025-05-25
1604,599,142,5,New position live social current.,2024-06-20
1605,364,138,2,Summer pattern ready black.,2024-02-25
1606,951,56,3,Against focus lot think worker form.,2024-02-28
1607,511,280,1,Who you rock.,2023-09-06
1608,811,115,3,Ahead base popular box.,2024-08-28
1609,764,260,4,Effort artist family final establish benefit.,2024-06-04
1610,655,186,2,And something term community ball open.,2023-11-30
1611,599,232,5,Lawyer in politics base way last.,2024-04-20
1612,965,292,2,Share fund age first statement realize record.,2024-03-11
1613,317,79,2,Key including author late.,2023-11-13
1614,501,270,4,Relate recent gun environment or else friend.,2025-05-14
1615,287,85,3,Bed product least.,2025-03-26
1616,373,205,1,Past floor test democratic tax book music.,2024-04-30
1617,39,76,3,Strategy although until book purpose.,2025-01-05
1618,569,10,2,Economic outside course suffer determine cell.,2025-03-14
1619,62,52,3,Mouth interview interview fast owner study huge.,2024-02-05
1620,647,215,5,Computer challenge win hair decision the my cut.,2024-10-02
1621,578,181,2,Security sign whole think later catch.,2025-07-03
1622,664,54,2,Situation it conference.,2024-10-06
1623,518,162,5,Then simple road attention here method.,2023-08-22
1624,632,296,4,True bit once who your feeling.,2023-07-21
1625,803,161,5,Food national wear baby.,2024-08-30
1626,463,85,5,Little floor school interest keep.,2024-09-27
1627,123,247,3,Stage sort rock director buy cell fact.,2024-06-16
1628,478,146,5,Push yeah exist concern military wife.,2024-09-21
1629,926,229,1,Myself determine particular near thing.,2024-07-07
1630,238,279,5,Rise television money similar use general.,2023-10-18
1631,668,253,1,Character current not value.,2024-07-15
1632,226,51,3,Entire ever poor down decide.,2025-04-30
1633,92,185,2,Under work song gas into audience picture.,2023-07-29
1634,777,170,1,Economy research suggest find interest study.,2023-11-24
1635,345,115,5,Difficult message hard type.,2025-01-31
1636,793,99,3,May task business serve relationship.,2025-01-31
1637,508,105,3,Child look well break determine.,2024-08-21
1638,97,37,5,History social impact answer house second.,2024-02-01
1639,956,229,4,Draw difference positive pass partner performance.,2023-08-03
1640,435,294,3,Not campaign others now all to entire.,2024-06-24
1641,38,117,5,Final feeling a low three daughter cell.,2023-09-06
1642,916,37,3,Budget reflect item man if address.,2024-03-11
1643,285,110,1,Charge rule want loss together.,2024-10-12
1644,177,153,5,Especially the line fact west describe.,2024-10-19
1645,392,254,2,Never sort senior where little.,2024-03-31
1646,961,169,3,Nature alone attention population early.,2025-05-10
1647,967,197,4,Already morning play prove around development.,2024-06-11
1648,847,33,2,Authority interesting prepare himself.,2023-11-27
1649,85,217,2,Now people develop perhaps.,2024-10-09
1650,272,49,2,Someone each set measure article middle.,2025-06-12
1651,855,238,2,Wide position involve.,2024-11-28
1652,931,195,1,Notice tax need tax good.,2024-05-05
1653,789,185,1,Should write interest.,2024-11-01
1654,259,26,4,Buy above nation personal.,2024-08-28
1655,459,73,1,Wind off stage much property option politics.,2023-10-24
1656,90,58,5,Discussion series record company draw where.,2025-05-01
1657,919,11,4,Ahead term significant reason well weight boy.,2024-07-28
1658,428,11,1,Share fish discover edge point civil sort work.,2023-11-25
1659,341,23,5,Table fast military.,2025-02-24
1660,38,88,4,Hold difficult collection plan political back.,2024-03-17
1661,869,256,5,Suddenly worry large who.,2024-02-04
1662,272,271,3,Indicate up different mission her ahead.,2023-11-28
1663,269,218,5,Why lead tax worker player.,2024-06-03
1664,785,158,3,Continue almost future simple maybe behavior.,2024-10-31
1665,108,289,4,Skill minute possible series sing third close.,2025-06-02
1666,379,183,4,So something option break performance company card.,2025-07-11
1667,190,268,3,Else play finally book order woman hundred.,2024-01-12
1668,441,238,4,Reason form represent.,2024-08-25
1669,268,29,3,Evening industry popular than.,2024-06-23
1670,291,3,2,Unit full production especially born trial.,2024-06-21
1671,992,180,5,One material attention each become front ability.,2023-09-06
1672,354,62,1,Father country which until yard.,2023-09-07
1673,699,65,3,Guy herself bank force.,2024-06-19
1674,676,167,5,They protect manager trade ok of world.,2023-11-23
1675,513,117,2,All speak break question Congress senior education.,2025-07-14
1676,758,263,3,Region himself maybe tell give down raise.,2024-06-17
1677,649,28,4,Not where moment brother less method.,2023-07-24
1678,147,216,3,Away civil teach ten.,2024-06-19
1679,614,99,1,Admit song fire more various medical customer.,2023-10-11
1680,925,49,5,Democratic stay nor.,2025-01-13
1681,811,2,4,Necessary without walk history.,2025-03-05
1682,425,170,5,Final feel building fact car.,2025-02-07
1683,757,111,2,Degree firm wife sport hour church.,2024-12-07
1684,611,254,2,Community blood agency radio.,2025-03-12
1685,293,197,4,Test take my notice forward method always.,2024-10-19
1686,746,107,1,Edge yet choice right capital lot green especially.,2024-05-08
1687,378,88,2,Painting rule data political image.,2025-04-14
1688,264,285,3,Should answer part study.,2024-04-03
1689,89,240,2,Science her experience majority.,2024-12-15
1690,676,295,3,Soon right billion discussion product.,2024-12-19
1691,690,86,3,Including minute town suddenly speech.,2024-05-11
1692,860,255,1,Skill career perform cup mind appear better.,2024-09-07
1693,588,147,1,Follow reduce street stuff raise doctor who.,2023-10-02
1694,818,198,1,Check future animal head necessary majority better.,2024-06-14
1695,905,96,3,Summer wonder next whose least call both.,2025-03-02
1696,118,92,3,Rock card note party.,2024-06-08
1697,856,203,4,Foreign simple blood others.,2024-04-26
1698,225,264,2,Month front instead eight.,2024-05-13
1699,955,244,3,Write course myself center item.,2025-05-06
1700,748,163,1,Act leg eye speak.,2025-01-03
1701,838,100,2,Recent thank her collection.,2024-01-06
1702,475,46,4,Argue central ball.,2025-04-27
1703,572,40,4,Decade art main energy bill grow.,2023-08-19
1704,46,179,4,Seat take compare accept book major may.,2025-03-02
1705,261,84,4,Early day month find poor food personal.,2025-04-07
1706,610,134,5,Film dark participant four miss.,2024-02-02
1707,519,106,1,Cost goal month provide lose hundred.,2023-08-08
1708,497,276,5,Rule leader work guess condition some upon.,2025-05-12
1709,849,252,3,Major know improve maintain process student.,2023-09-23
1710,439,69,1,Member past just in.,2024-07-12
1711,139,14,3,Surface of item window window table travel.,2024-03-08
1712,22,228,5,Suddenly technology movie.,2023-11-17
1713,618,167,4,Public couple long page recent task material anyone.,2025-07-17
1714,194,229,3,Place economy begin despite field radio successful.,2024-09-10
1715,831,99,4,Next wonder despite guy common left.,2025-02-11
1716,561,50,1,Once value night.,2025-02-14
1717,828,159,2,Himself represent though star by make else.,2024-06-26
1718,197,154,2,Themselves bill less so song.,2023-10-17
1719,455,129,4,Side house much four society attorney I light.,2024-12-26
1720,253,138,3,Stage trouble business return dog.,2023-09-28
1721,609,59,2,Beat animal store citizen early remain.,2024-04-06
1722,402,290,3,Management organization summer investment.,2023-12-26
1723,954,193,3,Production hold ok.,2025-04-04
1724,334,139,2,Assume close risk budget operation opportunity.,2024-10-06
1725,754,162,2,Feeling under ever artist series floor point camera.,2025-06-17
1726,169,295,1,Issue dream they rest page provide.,2024-09-22
