,order_id,customer_id,product_id,order_date,quantity,total_amount
1577,O01578,C00803,P0121,2024-08-07,3,5877.69
1578,O01579,C01351,P0461,2023-02-04,2,2735.3
1579,O01580,C00319,P0413,2023-08-08,5,1710.35
1580,O01581,C00088,P0071,2023-11-16,5,6925.2
1581,O01582,C00854,P0136,2024-08-02,1,48.0
1582,O01583,C01716,P0476,2024-07-31,1,259.13
1583,O01584,C01545,P0306,2024-04-12,2,281.0
1584,O01585,C01231,P0361,2024-09-10,5,7861.45
1585,O01586,C00416,P0327,2023-03-22,4,3772.0
1586,O01587,C00341,P0118,2023-11-18,1,1123.64
1587,O01588,C00102,P0199,2024-03-12,5,6842.55
1588,O01589,C00052,P0090,2023-03-24,3,389.61
1589,O01590,C00852,P0496,2024-03-28,3,412.86
1590,O01591,C00979,P0174,2024-10-13,5,407.75
1591,O01592,C01033,P0253,2024-01-06,2,452.88
1592,O01593,C00148,P0386,2023-09-03,1,1294.16
1593,O01594,C01998,P0116,2023-11-11,5,1437.95
1594,O01595,C01746,P0045,2023-10-24,1,622.31
1595,O01596,C00349,P0485,2024-02-21,5,2676.55
1596,O01597,C00422,P0445,2024-07-31,5,3963.25
1597,O01598,C01558,P0430,2024-06-20,3,4158.96
1598,O01599,C00652,P0471,2024-11-04,1,20.68
1599,O01600,C00422,P0221,2023-05-03,1,1205.37
1600,O01601,C01438,P0276,2024-10-12,1,1155.12
1601,O01602,C01378,P0450,2023-11-12,2,1971.66
1602,O01603,C01611,P0253,2024-04-13,2,452.88
1603,O01604,C00706,P0050,2024-03-15,1,1947.16
1604,O01605,C00472,P0113,2024-06-07,1,810.64
1605,O01606,C01552,P0084,2023-09-20,5,4330.45
1606,O01607,C01480,P0149,2023-10-12,3,2380.83
1607,O01608,C01298,P0024,2023-08-28,3,4266.21
1608,O01609,C01750,P0058,2024-08-11,5,8569.3
1609,O01610,C00825,P0232,2024-10-24,4,3584.28
1610,O01611,C00793,P0373,2023-11-29,3,5576.37
1611,O01612,C01280,P0320,2023-07-13,1,491.43
1612,O01613,C01567,P0415,2023-04-13,5,9109.55
1613,O01614,C01877,P0253,2023-12-15,1,226.44
1614,O01615,C00183,P0293,2024-05-26,3,323.04
1615,O01616,C01616,P0366,2023-08-17,3,3026.55
1616,O01617,C01246,P0098,2024-10-22,2,1103.08
1617,O01618,C01171,P0211,2024-12-18,4,4205.4
1618,O01619,C00861,P0374,2023-02-18,5,8381.6
1619,O01620,C01817,P0218,2024-11-04,1,207.67
1620,O01621,C00098,P0018,2024-02-24,5,6647.65
1621,O01622,C00815,P0074,2024-11-19,2,853.98
1622,O01623,C01113,P0294,2024-02-09,4,4218.6
1623,O01624,C00944,P0454,2023-04-09,1,324.49
1624,O01625,C00334,P0090,2024-07-12,4,519.48
1625,O01626,C01479,P0185,2023-09-14,1,1595.17
1626,O01627,C00476,P0072,2023-02-24,3,3594.96
1627,O01628,C00277,P0071,2023-02-25,3,4155.12
1628,O01629,C01186,P0280,2024-04-21,1,566.91
1629,O01630,C00688,P0223,2024-11-25,5,6461.95
1630,O01631,C01906,P0265,2023-10-22,1,1216.14
1631,O01632,C01505,P0172,2024-09-23,1,1759.47
1632,O01633,C01589,P0190,2023-10-16,5,3430.2
1633,O01634,C01954,P0369,2023-08-08,2,3909.54
1634,O01635,C01997,P0116,2024-07-23,3,862.77
1635,O01636,C01689,P0439,2023-01-30,4,4697.56
1636,O01637,C01476,P0273,2023-08-07,4,586.32
1637,O01638,C00618,P0386,2023-04-11,1,1294.16
1638,O01639,C01913,P0045,2023-11-19,2,1244.62
1639,O01640,C00055,P0074,2024-07-31,3,1280.97
1640,O01641,C01511,P0262,2023-05-03,4,3540.6
1641,O01642,C01207,P0373,2023-07-16,3,5576.37
1642,O01643,C00034,P0210,2023-05-06,3,2591.13
1643,O01644,C01898,P0375,2024-12-28,5,2061.5
1644,O01645,C00195,P0401,2024-04-17,1,392.57
1645,O01646,C00503,P0319,2023-10-18,3,4484.34
1646,O01647,C01446,P0399,2024-10-18,4,4542.24
1647,O01648,C00094,P0275,2024-10-16,4,5914.32
1648,O01649,C00096,P0036,2023-04-09,5,8901.85
1649,O01650,C01070,P0279,2024-03-11,5,8096.2
1650,O01651,C01617,P0058,2023-09-20,4,6855.44
1651,O01652,C01917,P0035,2024-12-20,3,1739.28
1652,O01653,C01719,P0162,2024-01-22,4,1670.68
1653,O01654,C00963,P0046,2023-01-20,1,918.54
1654,O01655,C01969,P0126,2024-02-22,4,5724.48
1655,O01656,C00003,P0112,2023-04-21,5,7898.65
1656,O01657,C01860,P0041,2024-06-30,5,2297.75
1657,O01658,C01323,P0277,2024-06-30,4,252.64
1658,O01659,C00053,P0327,2023-09-16,2,1886.0
1659,O01660,C00978,P0322,2024-07-22,2,3463.76
1660,O01661,C00260,P0308,2024-09-02,3,562.05
1661,O01662,C01385,P0274,2024-08-11,3,3385.5
1662,O01663,C01575,P0380,2023-08-25,1,1721.21
1663,O01664,C00095,P0146,2024-11-01,4,7052.8
1664,O01665,C00711,P0273,2024-03-03,5,732.9
1665,O01666,C00311,P0417,2024-09-09,2,222.68
1666,O01667,C01934,P0335,2023-01-21,4,5409.56
1667,O01668,C00155,P0280,2024-12-02,1,566.91
1668,O01669,C01251,P0433,2023-07-13,5,5618.3
1669,O01670,C01499,P0261,2023-09-18,4,815.12
1670,O01671,C01601,P0445,2023-07-23,1,792.65
1671,O01672,C01111,P0248,2024-08-03,3,3600.96
1672,O01673,C01503,P0279,2023-12-23,2,3238.48
1673,O01674,C00218,P0328,2023-06-22,1,1928.38
1674,O01675,C00073,P0311,2024-10-30,2,908.6
1675,O01676,C01662,P0065,2023-10-27,2,2944.48
1676,O01677,C01769,P0410,2024-09-14,5,1867.3
1677,O01678,C00036,P0281,2024-04-16,5,942.75
1678,O01679,C00130,P0326,2024-09-02,2,3377.58
1679,O01680,C01157,P0265,2024-12-02,4,4864.56
1680,O01681,C01453,P0004,2023-02-23,2,1303.42
1681,O01682,C01144,P0149,2024-05-23,3,2380.83
1682,O01683,C01735,P0083,2024-11-25,5,7595.25
1683,O01684,C00947,P0227,2023-08-23,5,2245.55
1684,O01685,C01576,P0209,2024-03-19,2,2141.98
1685,O01686,C00168,P0311,2023-11-29,2,908.6
1686,O01687,C00007,P0273,2023-11-14,1,146.58
1687,O01688,C01763,P0337,2023-02-13,1,1968.32
1688,O01689,C01034,P0140,2023-07-16,2,232.72
1689,O01690,C01090,P0128,2024-06-06,4,7740.8
1690,O01691,C00533,P0436,2023-05-12,1,1781.45
1691,O01692,C01691,P0285,2023-07-29,4,4493.6
1692,O01693,C00816,P0435,2023-12-06,5,9512.9
1693,O01694,C00561,P0112,2024-09-17,2,3159.46
1694,O01695,C00475,P0109,2024-03-12,1,1891.2
1695,O01696,C00647,P0134,2024-12-07,3,4875.51
1696,O01697,C00061,P0447,2023-06-30,3,2747.31
1697,O01698,C00525,P0406,2023-09-27,5,2923.7
1698,O01699,C01334,P0041,2023-05-30,4,1838.2
1699,O01700,C00005,P0481,2023-06-27,3,4662.33
1700,O01701,C01794,P0347,2023-08-26,1,452.69
1701,O01702,C00025,P0500,2024-08-17,2,644.8
1702,O01703,C00726,P0153,2024-06-26,3,2429.19
1703,O01704,C01307,P0451,2024-02-19,3,4990.62
1704,O01705,C01217,P0198,2023-12-13,2,1256.94
1705,O01706,C01398,P0225,2024-12-25,1,551.26
1706,O01707,C01638,P0235,2023-10-29,1,1297.8
1707,O01708,C01218,P0165,2024-11-23,1,1971.77
1708,O01709,C01330,P0163,2024-04-09,2,2614.28
1709,O01710,C00765,P0265,2024-09-03,4,4864.56
1710,O01711,C00242,P0093,2024-10-14,2,1498.66
1711,O01712,C01281,P0153,2023-06-18,1,809.73
1712,O01713,C00714,P0108,2023-06-25,3,66.9
1713,O01714,C00803,P0085,2024-05-03,1,1863.08
1714,O01715,C01925,P0021,2024-01-29,1,361.89
1715,O01716,C00866,P0065,2023-06-27,4,5888.96
1716,O01717,C00297,P0239,2024-02-17,2,3225.16
1717,O01718,C00336,P0427,2024-09-21,4,7871.36
1718,O01719,C01876,P0260,2023-07-04,4,5022.24
1719,O01720,C01301,P0398,2023-05-10,5,9127.1
1720,O01721,C01980,P0043,2024-04-29,4,3658.44
1721,O01722,C00849,P0480,2024-08-31,3,1478.76
1722,O01723,C01830,P0400,2024-02-02,4,3340.88
1723,O01724,C00595,P0330,2023-08-15,5,6208.75
1724,O01725,C00251,P0085,2023-06-06,4,7452.32
1725,O01726,C00386,P0455,2023-03-02,2,3769.3
1726,O01727,C00089,P0249,2023-02-09,5,7682.7
1727,O01728,C00678,P0353,2024-06-03,5,7323.35
1728,O01729,C01858,P0027,2023-03-24,3,2819.7
1729,O01730,C01058,P0351,2023-01-14,4,1562.56
1730,O01731,C00095,P0117,2024-11-16,3,1996.47
1731,O01732,C00795,P0323,2023-11-18,4,4995.24
1732,O01733,C00371,P0247,2023-12-06,4,3300.4
1733,O01734,C01905,P0249,2024-06-04,3,4609.62
1734,O01735,C01229,P0354,2024-03-27,4,1158.68
1735,O01736,C00805,P0299,2024-10-11,3,3511.53
1736,O01737,C01060,P0156,2024-12-06,1,1746.06
1737,O01738,C01536,P0284,2024-06-03,2,704.52
1738,O01739,C00701,P0213,2024-01-04,5,7641.05
1739,O01740,C01853,P0331,2024-04-20,4,6115.4
1740,O01741,C00341,P0385,2023-09-27,2,3849.46
1741,O01742,C00593,P0415,2023-09-12,3,5465.73
1742,O01743,C00638,P0334,2024-12-06,1,1560.27
1743,O01744,C00403,P0289,2023-08-22,5,8900.95
1744,O01745,C00105,P0495,2024-04-28,4,2247.96
1745,O01746,C01816,P0249,2024-05-21,3,4609.62
1746,O01747,C01769,P0015,2024-09-18,4,5836.8
1747,O01748,C00640,P0195,2024-12-16,1,937.18
1748,O01749,C01652,P0180,2024-01-13,1,141.37
1749,O01750,C00657,P0150,2023-07-28,4,4830.16
1750,O01751,C00661,P0091,2023-03-05,4,6732.08
1751,O01752,C01991,P0311,2023-01-22,5,2271.5
1752,O01753,C00404,P0059,2024-05-12,1,808.17
1753,O01754,C01930,P0385,2024-09-27,2,3849.46
1754,O01755,C00341,P0179,2023-08-22,5,9750.2
1755,O01756,C01360,P0060,2023-06-17,2,2461.38
1756,O01757,C00764,P0448,2024-05-06,4,5059.52
1757,O01758,C01608,P0162,2023-09-01,2,835.34
1758,O01759,C01075,P0048,2023-04-27,3,1958.04
1759,O01760,C00272,P0316,2024-09-28,1,605.68
1760,O01761,C00499,P0375,2024-05-28,4,1649.2
1761,O01762,C01539,P0326,2023-09-08,4,6755.16
1762,O01763,C01945,P0074,2023-06-02,2,853.98
1763,O01764,C00399,P0365,2023-09-24,5,7714.25
1764,O01765,C01515,P0498,2023-05-11,5,9952.9
1765,O01766,C00033,P0248,2023-03-04,3,3600.96
1766,O01767,C01330,P0036,2024-11-02,5,8901.85
1767,O01768,C01284,P0294,2024-04-07,5,5273.25
1768,O01769,C01721,P0496,2023-08-28,3,412.86
1769,O01770,C00118,P0312,2024-04-11,5,7504.85
1770,O01771,C00626,P0358,2024-01-28,5,5875.9
1771,O01772,C01780,P0467,2023-12-02,4,63.64
1772,O01773,C01118,P0218,2023-05-23,1,207.67
1773,O01774,C01533,P0357,2023-06-23,4,6820.52
1774,O01775,C00208,P0177,2023-05-06,4,4965.04
1775,O01776,C01532,P0471,2024-11-29,2,41.36
1776,O01777,C00877,P0060,2023-04-06,5,6153.45
1777,O01778,C01324,P0083,2024-04-29,3,4557.15
1778,O01779,C01698,P0240,2024-10-15,5,8244.65
1779,O01780,C00561,P0217,2023-05-18,3,4380.66
1780,O01781,C01923,P0265,2023-10-12,1,1216.14
1781,O01782,C01269,P0115,2023-12-09,1,1504.01
1782,O01783,C00658,P0075,2023-06-29,4,294.96
1783,O01784,C01777,P0411,2024-05-01,1,873.95
1784,O01785,C01669,P0407,2023-02-05,3,1754.13
1785,O01786,C00374,P0240,2024-01-13,4,6595.72
1786,O01787,C00762,P0425,2024-12-27,5,9110.15
1787,O01788,C00835,P0322,2023-10-01,5,8659.4
1788,O01789,C01014,P0126,2023-10-11,4,5724.48
1789,O01790,C01839,P0497,2023-03-18,4,3722.36
1790,O01791,C00740,P0483,2024-06-22,2,1754.36
1791,O01792,C01397,P0142,2024-02-20,1,1081.59
1792,O01793,C01241,P0093,2023-12-17,4,2997.32
1793,O01794,C01414,P0021,2024-05-06,4,1447.56
1794,O01795,C00632,P0255,2024-11-19,3,463.2
1795,O01796,C01164,P0203,2024-07-18,1,1016.57
1796,O01797,C01060,P0026,2024-05-05,1,1316.41
1797,O01798,C00894,P0462,2024-04-22,3,5728.08
1798,O01799,C01177,P0186,2024-07-13,3,693.09
1799,O01800,C00288,P0181,2023-03-11,3,5805.21
1800,O01801,C01042,P0209,2023-08-22,2,2141.98
1801,O01802,C01594,P0266,2023-12-18,4,1297.48
1802,O01803,C01916,P0088,2024-09-21,5,7410.95
1803,O01804,C00473,P0102,2023-10-26,3,3239.07
1804,O01805,C01343,P0363,2024-11-28,2,1516.22
1805,O01806,C01458,P0110,2024-09-10,5,3883.85
1806,O01807,C01474,P0242,2024-04-14,1,412.59
1807,O01808,C00065,P0397,2023-11-07,4,7508.96
1808,O01809,C01138,P0493,2024-05-22,4,1182.8
1809,O01810,C01295,P0398,2023-02-10,2,3650.84
1810,O01811,C00771,P0393,2024-01-18,1,1619.98
1811,O01812,C01322,P0435,2023-09-03,2,3805.16
1812,O01813,C01091,P0336,2023-09-12,4,891.72
1813,O01814,C00086,P0217,2023-03-17,4,5840.88
1814,O01815,C01260,P0079,2024-07-08,1,780.45
1815,O01816,C00866,P0389,2024-10-18,1,458.59
1816,O01817,C01275,P0244,2024-01-17,5,9217.9
1817,O01818,C00441,P0290,2024-01-13,1,919.28
1818,O01819,C00491,P0092,2023-11-13,1,1631.21
1819,O01820,C01061,P0443,2023-12-27,4,2740.28
1820,O01821,C01954,P0210,2024-11-06,4,3454.84
1821,O01822,C01955,P0381,2024-10-15,1,1203.96
1822,O01823,C01645,P0370,2023-05-30,1,1000.0
1823,O01824,C00386,P0179,2024-02-24,2,3900.08
1824,O01825,C01770,P0366,2023-09-18,1,1008.85
1825,O01826,C01835,P0330,2023-07-08,5,6208.75
1826,O01827,C00137,P0026,2023-12-30,4,5265.64
1827,O01828,C00296,P0223,2023-02-24,3,3877.17
1828,O01829,C00674,P0099,2023-12-31,4,4442.8
1829,O01830,C01429,P0257,2024-02-11,1,944.89
1830,O01831,C00879,P0093,2024-01-17,5,3746.65
1831,O01832,C00359,P0091,2024-03-23,5,8415.1
1832,O01833,C00574,P0106,2023-06-11,1,1100.51
1833,O01834,C00902,P0463,2024-06-21,4,1172.4
1834,O01835,C01006,P0217,2023-07-31,4,5840.88
1835,O01836,C00793,P0444,2023-08-06,5,3278.1
1836,O01837,C00027,P0043,2024-03-04,4,3658.44
1837,O01838,C00938,P0500,2023-12-31,2,644.8
1838,O01839,C01543,P0216,2023-12-07,2,3052.06
1839,O01840,C01361,P0026,2023-12-22,5,6582.05
1840,O01841,C01143,P0226,2024-06-18,2,3337.78
1841,O01842,C01042,P0212,2024-07-09,4,7064.64
1842,O01843,C00571,P0488,2023-09-10,4,5266.68
1843,O01844,C00439,P0161,2023-02-27,4,3626.4
1844,O01845,C01206,P0436,2024-06-01,5,8907.25
1845,O01846,C01768,P0275,2024-06-15,4,5914.32
1846,O01847,C01377,P0191,2024-04-04,4,449.52
1847,O01848,C00329,P0136,2024-05-21,3,144.0
1848,O01849,C00953,P0158,2024-03-06,4,5147.2
1849,O01850,C01009,P0254,2023-06-15,3,1510.83
1850,O01851,C00384,P0348,2023-06-22,2,1917.5
1851,O01852,C01772,P0402,2023-08-21,2,94.92
1852,O01853,C00869,P0277,2024-04-01,1,63.16
1853,O01854,C00011,P0218,2024-10-21,3,623.01
1854,O01855,C00496,P0024,2024-10-27,2,2844.14
1855,O01856,C01638,P0126,2024-09-16,4,5724.48
1856,O01857,C00257,P0257,2024-01-14,4,3779.56
1857,O01858,C01098,P0309,2024-11-21,2,890.4
1858,O01859,C00791,P0322,2024-05-03,5,8659.4
1859,O01860,C00564,P0345,2024-10-03,3,4100.31
1860,O01861,C01776,P0096,2023-08-17,5,5392.1
1861,O01862,C00561,P0127,2023-09-07,5,6686.9
1862,O01863,C00228,P0362,2024-01-10,1,1555.65
1863,O01864,C00382,P0146,2023-09-24,1,1763.2
1864,O01865,C00099,P0269,2023-12-17,1,1192.68
1865,O01866,C00118,P0215,2023-12-22,5,8392.25
1866,O01867,C00713,P0390,2023-03-29,5,4337.85
1867,O01868,C01820,P0078,2023-11-02,4,3614.52
1868,O01869,C00831,P0464,2023-09-24,5,3193.15
1869,O01870,C01854,P0055,2023-01-16,5,4626.95
1870,O01871,C00835,P0290,2023-07-02,2,1838.56
1871,O01872,C01563,P0253,2024-11-03,2,452.88
1872,O01873,C01729,P0057,2024-08-16,2,2000.72
1873,O01874,C00517,P0064,2023-02-08,4,1895.2
1874,O01875,C01125,P0064,2023-07-11,4,1895.2
1875,O01876,C00214,P0239,2023-06-29,2,3225.16
1876,O01877,C00828,P0462,2023-10-24,4,7637.44
1877,O01878,C00326,P0011,2024-02-02,4,5901.24
1878,O01879,C01642,P0422,2023-10-09,3,554.07
1879,O01880,C01077,P0148,2024-10-29,4,1743.44
1880,O01881,C01873,P0175,2024-05-18,5,1821.0
1881,O01882,C01192,P0178,2024-12-27,1,743.65
1882,O01883,C01710,P0066,2023-04-29,3,3370.59
1883,O01884,C00243,P0490,2023-02-05,2,3437.44
1884,O01885,C01990,P0473,2023-10-20,5,9390.9
1885,O01886,C01941,P0314,2024-12-27,2,1198.94
1886,O01887,C01855,P0098,2024-02-26,3,1654.62
1887,O01888,C01509,P0113,2023-05-05,3,2431.92
1888,O01889,C01211,P0372,2024-05-11,3,3726.33
1889,O01890,C01372,P0139,2024-06-01,2,798.06
1890,O01891,C00964,P0356,2023-07-10,1,97.91
1891,O01892,C00380,P0037,2023-07-05,2,210.56
1892,O01893,C01919,P0212,2024-04-02,5,8830.8
1893,O01894,C00706,P0343,2024-11-25,5,2695.3
1894,O01895,C00355,P0322,2024-05-24,5,8659.4
1895,O01896,C00111,P0237,2024-03-05,2,329.06
1896,O01897,C01408,P0166,2024-03-23,2,124.38
1897,O01898,C00523,P0105,2023-01-21,2,2400.74
1898,O01899,C01593,P0145,2023-02-18,2,907.46
1899,O01900,C00661,P0096,2024-08-16,3,3235.26
1900,O01901,C01242,P0198,2023-06-30,3,1885.41
1901,O01902,C01161,P0404,2024-10-08,3,2901.54
1902,O01903,C01950,P0198,2024-06-12,2,1256.94
1903,O01904,C00566,P0108,2024-01-27,2,44.6
1904,O01905,C01485,P0240,2024-05-02,1,1648.93
1905,O01906,C01336,P0066,2023-07-31,4,4494.12
1906,O01907,C01022,P0363,2023-08-05,5,3790.55
1907,O01908,C01504,P0444,2024-02-03,5,3278.1
1908,O01909,C01394,P0474,2024-03-12,3,3861.78
1909,O01910,C01569,P0463,2023-06-06,4,1172.4
1910,O01911,C00591,P0119,2024-05-30,5,302.1
1911,O01912,C00736,P0462,2024-08-09,3,5728.08
1912,O01913,C00182,P0227,2024-10-27,1,449.11
1913,O01914,C01312,P0094,2024-04-22,1,48.71
1914,O01915,C01211,P0146,2023-05-14,4,7052.8
1915,O01916,C00820,P0193,2023-02-08,3,3714.93
1916,O01917,C00725,P0296,2023-09-14,4,6954.6
1917,O01918,C00196,P0243,2023-09-08,2,3750.44
1918,O01919,C01553,P0291,2024-12-19,3,2672.7
1919,O01920,C01511,P0410,2024-07-07,1,373.46
1920,O01921,C00542,P0113,2023-09-15,4,3242.56
1921,O01922,C00499,P0465,2023-08-02,4,604.92
1922,O01923,C01935,P0068,2023-03-28,2,3267.28
1923,O01924,C01060,P0404,2024-03-07,3,2901.54
1924,O01925,C01102,P0121,2024-12-26,2,3918.46
1925,O01926,C01460,P0115,2024-02-17,2,3008.02
1926,O01927,C01938,P0394,2023-11-27,3,2779.71
1927,O01928,C00835,P0049,2024-08-28,4,3279.08
1928,O01929,C00234,P0425,2023-12-11,2,3644.06
1929,O01930,C00049,P0394,2024-12-21,5,4632.85
1930,O01931,C01337,P0256,2023-01-07,2,1764.96
1931,O01932,C01956,P0287,2024-11-04,4,4337.6
1932,O01933,C00011,P0290,2023-09-07,2,1838.56
1933,O01934,C01897,P0113,2023-03-18,1,810.64
1934,O01935,C00125,P0119,2023-03-03,5,302.1
1935,O01936,C00905,P0355,2024-12-21,5,9022.1
1936,O01937,C00313,P0263,2024-07-16,2,742.38
1937,O01938,C01731,P0464,2024-12-28,3,1915.89
1938,O01939,C00814,P0462,2023-11-26,2,3818.72
1939,O01940,C00845,P0006,2024-08-29,1,936.36
1940,O01941,C01144,P0211,2024-06-23,1,1051.35
1941,O01942,C01320,P0030,2023-02-28,1,1162.38
1942,O01943,C00423,P0388,2023-07-26,2,1844.14
1943,O01944,C00349,P0282,2023-08-11,1,69.59
1944,O01945,C01484,P0243,2024-12-26,3,5625.66
1945,O01946,C00152,P0002,2024-06-07,3,1761.39
1946,O01947,C01870,P0278,2024-10-31,5,2073.9
1947,O01948,C00583,P0486,2024-02-27,3,945.75
1948,O01949,C00251,P0166,2024-06-27,1,62.19
1949,O01950,C00153,P0160,2023-12-22,3,4627.38
1950,O01951,C00096,P0002,2024-01-14,2,1174.26
1951,O01952,C01189,P0325,2024-11-01,4,5445.12
1952,O01953,C00299,P0248,2023-04-23,5,6001.6
1953,O01954,C01483,P0199,2024-01-29,4,5474.04
1954,O01955,C00454,P0248,2023-02-06,5,6001.6
1955,O01956,C01283,P0166,2023-10-20,1,62.19
1956,O01957,C01004,P0218,2023-02-12,4,830.68
1957,O01958,C01162,P0397,2023-02-19,5,9386.2
1958,O01959,C01214,P0021,2024-10-29,4,1447.56
1959,O01960,C00788,P0080,2024-01-30,4,6398.72
1960,O01961,C01778,P0198,2023-01-03,3,1885.41
1961,O01962,C00449,P0100,2023-01-05,1,793.81
1962,O01963,C01382,P0432,2024-09-30,1,1287.08
1963,O01964,C01712,P0379,2024-07-13,3,3085.92
1964,O01965,C01092,P0425,2023-10-01,3,5466.09
1965,O01966,C01600,P0113,2024-01-17,5,4053.2
1966,O01967,C00147,P0389,2023-02-10,3,1375.77
1967,O01968,C01449,P0223,2024-05-28,3,3877.17
1968,O01969,C01568,P0176,2023-01-31,1,824.82
1969,O01970,C01619,P0484,2024-10-05,4,5590.28
1970,O01971,C01978,P0225,2024-07-05,3,1653.78
1971,O01972,C01110,P0498,2023-11-23,4,7962.32
1972,O01973,C00626,P0444,2024-09-12,3,1966.86
1973,O01974,C00736,P0174,2023-08-18,4,326.2
1974,O01975,C00823,P0070,2024-03-08,3,4768.08
1975,O01976,C00924,P0054,2024-02-12,3,4038.78
1976,O01977,C00114,P0431,2023-11-08,2,1364.2
1977,O01978,C00910,P0065,2024-08-30,4,5888.96
1978,O01979,C01116,P0006,2024-06-19,2,1872.72
1979,O01980,C01777,P0422,2023-09-09,5,923.45
1980,O01981,C00990,P0138,2024-04-23,5,2264.05
1981,O01982,C00610,P0093,2023-09-25,3,2247.99
1982,O01983,C01902,P0480,2023-01-01,5,2464.6
1983,O01984,C01902,P0078,2023-04-22,2,1807.26
1984,O01985,C00251,P0300,2024-02-28,4,6966.12
1985,O01986,C01387,P0105,2023-06-15,1,1200.37
1986,O01987,C01978,P0226,2024-11-21,2,3337.78
1987,O01988,C01056,P0052,2024-07-23,5,5951.4
1988,O01989,C00596,P0414,2024-12-31,2,2913.8
1989,O01990,C01054,P0367,2023-03-07,1,776.79
1990,O01991,C00493,P0480,2023-06-15,2,985.84
1991,O01992,C01632,P0257,2023-01-20,3,2834.67
1992,O01993,C00876,P0302,2024-09-16,3,3052.14
1993,O01994,C01675,P0087,2023-07-29,1,273.89
1994,O01995,C00063,P0087,2023-04-06,1,273.89
1995,O01996,C01068,P0468,2023-10-27,2,3060.16
1996,O01997,C00449,P0324,2023-10-17,5,9099.8
1997,O01998,C01454,P0292,2023-04-21,4,5357.4
1998,O01999,C01192,P0232,2023-08-01,3,2688.21
1999,O02000,C01249,P0100,2023-05-03,3,2381.43
2000,O02001,C01108,P0116,2023-12-30,1,287.59
2001,O02002,C00499,P0256,2024-10-10,1,882.48
2002,O02003,C00462,P0358,2023-05-30,2,2350.36
2003,O02004,C00622,P0376,2024-03-08,3,5582.52
2004,O02005,C01545,P0420,2024-02-25,1,49.6
2005,O02006,C01164,P0486,2023-04-25,2,630.5
2006,O02007,C01297,P0113,2023-07-23,2,1621.28
2007,O02008,C00389,P0489,2023-02-18,3,5770.32
2008,O02009,C01401,P0301,2023-11-21,2,2010.94
2009,O02010,C00046,P0031,2023-11-22,5,3870.9
2010,O02011,C00778,P0052,2023-05-09,3,3570.84
2011,O02012,C01800,P0078,2023-12-23,5,4518.15
2012,O02013,C01663,P0061,2024-10-13,4,6440.6
2013,O02014,C00934,P0010,2023-03-07,3,2926.59
2014,O02015,C01059,P0020,2023-10-27,3,4810.5
2015,O02016,C00575,P0138,2023-12-16,5,2264.05
2016,O02017,C01828,P0307,2024-06-04,5,9617.2
2017,O02018,C01636,P0356,2023-08-16,1,97.91
2018,O02019,C01602,P0331,2024-11-08,1,1528.85
2019,O02020,C01755,P0031,2024-08-06,1,774.18
2020,O02021,C00810,P0464,2024-10-10,3,1915.89
2021,O02022,C01691,P0471,2024-05-10,1,20.68
2022,O02023,C00167,P0184,2023-08-15,1,1003.71
2023,O02024,C00323,P0363,2024-03-30,5,3790.55
2024,O02025,C01654,P0222,2024-07-18,3,2931.99
2025,O02026,C01646,P0156,2024-11-11,5,8730.3
2026,O02027,C00464,P0051,2024-06-14,5,6471.65
2027,O02028,C01066,P0406,2023-03-08,2,1169.48
2028,O02029,C00963,P0215,2023-09-29,3,5035.35
2029,O02030,C01541,P0099,2023-04-26,2,2221.4
2030,O02031,C00071,P0148,2024-10-08,1,435.86
2031,O02032,C01974,P0355,2023-03-31,1,1804.42
2032,O02033,C01847,P0174,2024-01-14,2,163.1
2033,O02034,C00501,P0099,2024-09-08,2,2221.4
2034,O02035,C01163,P0230,2024-09-12,3,3490.92
2035,O02036,C01153,P0051,2024-01-10,1,1294.33
2036,O02037,C00282,P0229,2024-11-01,4,5597.72
2037,O02038,C01491,P0119,2024-11-18,3,181.26
2038,O02039,C01342,P0289,2024-07-04,3,5340.57
2039,O02040,C00392,P0363,2024-05-12,5,3790.55
2040,O02041,C01799,P0256,2024-04-01,3,2647.44
2041,O02042,C01361,P0252,2024-12-29,4,7829.52
2042,O02043,C00517,P0437,2024-08-28,3,1396.2
2043,O02044,C01667,P0298,2024-03-23,5,7855.6
2044,O02045,C01809,P0345,2023-04-05,1,1366.77
2045,O02046,C01277,P0159,2023-05-01,1,674.29
2046,O02047,C00016,P0233,2024-03-17,1,901.28
2047,O02048,C01470,P0496,2023-01-08,5,688.1
2048,O02049,C00484,P0458,2023-09-06,4,2516.96
2049,O02050,C01922,P0443,2024-12-08,2,1370.14
2050,O02051,C01878,P0139,2023-02-27,3,1197.09
2051,O02052,C01919,P0365,2024-04-06,1,1542.85
2052,O02053,C00144,P0023,2024-08-05,4,6247.12
2053,O02054,C00711,P0202,2024-06-08,3,5861.97
2054,O02055,C00074,P0413,2023-10-04,4,1368.28
2055,O02056,C01317,P0475,2023-01-15,5,4824.7
2056,O02057,C00697,P0301,2023-01-25,2,2010.94
2057,O02058,C00552,P0300,2023-10-30,4,6966.12
2058,O02059,C01591,P0211,2024-10-27,1,1051.35
2059,O02060,C00177,P0221,2023-06-06,1,1205.37
2060,O02061,C01445,P0349,2023-03-09,1,1059.73
2061,O02062,C01868,P0405,2024-07-22,1,1225.32
