"review_id","customer_id","product_id","rating","review_text","review_date","rating_language"
1329,645,67,4,"Over away exist vote trial the and us.","2024-08-11","Good"
1330,153,175,1,"Research relationship along sell quickly news international art.","2025-04-12","Very Bad"
1331,48,282,3,"Must Congress information.","2024-03-23","Normal"
1332,540,293,4,"Kind cultural rock close front.","2024-09-30","Good"
1333,22,260,5,"Create provide treat window fish so pick.","2024-09-30","Perfect"
1334,157,235,2,"Performance push nearly partner.","2023-08-10","Bad"
1335,296,102,2,"Whole stand particularly become newspaper old.","2025-01-21","Bad"
1336,964,29,3,"Teacher hand everyone structure.","2025-03-20","Normal"
1337,117,256,3,"Machine him probably girl outside culture shake.","2025-02-18","Normal"
1338,17,102,3,"Again nearly forget shake.","2025-06-23","Normal"
1339,813,81,4,"Third suffer music race standard realize.","2023-10-20","Good"
1340,294,56,2,"Open maintain he under ground think main.","2024-02-20","Bad"
1341,88,211,5,"Senior woman lawyer chair practice experience age.","2024-08-26","Perfect"
1342,379,204,3,"Sister tend throughout suddenly future measure.","2025-07-12","Normal"
1343,61,192,5,"Training threat contain those.","2024-10-25","Perfect"
1344,809,205,5,"Visit recent wide management.","2024-09-27","Perfect"
1345,479,292,1,"Difficult skill course break.","2024-01-12","Very Bad"
1346,753,55,5,"Hot dark agreement among ahead feel weight.","2024-07-27","Perfect"
1347,973,24,2,"Control color Democrat shoulder camera sometimes.","2024-10-09","Bad"
1348,959,230,5,"In deep per adult wish environmental south billion.","2023-12-31","Perfect"
1349,782,31,3,"Heart step first financial camera.","2024-04-04","Normal"
1350,311,273,2,"Bed wait huge item accept industry company.","2025-05-07","Bad"
1351,594,207,5,"Hope bill certain through push entire.","2025-04-09","Perfect"
1352,251,34,5,"Along series expect turn better film or live.","2024-05-23","Perfect"
1353,120,61,4,"Wish find inside support fear life.","2023-09-25","Good"
1354,416,254,3,"Case quality determine film every hotel hotel.","2025-04-06","Normal"
1355,389,48,5,"More watch month spend sometimes every Mr.","2024-03-06","Perfect"
1356,15,110,4,"Tonight north identify task thus.","2024-09-24","Good"
1357,536,130,5,"Mouth table paper mission number every attention open.","2025-05-31","Perfect"
1358,688,1,5,"Time beat grow reveal fight structure.","2024-11-19","Perfect"
1359,122,76,1,"There plant little young together.","2025-05-07","Very Bad"
1360,439,184,1,"Wish painting project drug food establish run.","2025-05-10","Very Bad"
1361,785,18,3,"Baby particularly light magazine.","2024-02-13","Normal"
1362,697,12,3,"May early citizen issue top.","2025-04-20","Normal"
1363,842,209,4,"Film but others role bar even.","2024-10-28","Good"
1364,118,139,2,"Rule control receive more.","2024-04-10","Bad"
1365,89,91,2,"Popular Republican movie weight several safe.","2024-04-04","Bad"
1366,352,76,5,"Region moment talk letter PM establish.","2024-12-02","Perfect"
1367,651,235,1,"Feeling hold late short that.","2025-01-28","Very Bad"
1368,376,216,4,"Property night eat matter allow audience.","2024-08-13","Good"
1369,645,132,5,"Attention thank president traditional simple.","2025-05-09","Perfect"
1370,392,126,2,"Professor of paper tell data minute.","2025-05-13","Bad"
1371,993,159,4,"Them practice more wonder long former.","2023-08-16","Good"
1372,448,295,4,"Authority land trial home bag usually.","2024-07-01","Good"
1373,92,157,1,"Visit exactly itself most.","2025-01-05","Very Bad"
1374,237,212,5,"Although exist suffer chair.","2024-06-25","Perfect"
1375,664,174,3,"Military particularly PM.","2023-10-21","Normal"
1376,292,72,1,"Particular party impact have ask state collection.","2024-08-05","Very Bad"
1377,18,221,3,"Red professor political officer wall letter.","2024-08-10","Normal"
1378,722,183,3,"Easy evidence approach small science.","2025-05-22","Normal"
1379,283,32,4,"Maybe bank find apply.","2024-04-23","Good"
1380,452,164,3,"Under billion one current catch fear anyone.","2025-01-06","Normal"
1381,680,99,1,"Notice strong imagine weight boy.","2023-09-05","Very Bad"
1382,671,146,1,"Computer again significant institution direction star.","2025-05-30","Very Bad"
1383,365,256,4,"It bill education particularly.","2023-09-20","Good"
1384,47,252,3,"As clearly house claim.","2025-02-10","Normal"
1385,44,135,1,"Indeed scene front assume allow structure.","2024-07-18","Very Bad"
1386,43,41,3,"Hold hour bank easy company week.","2024-12-31","Normal"
1387,893,42,4,"Indicate window both ever.","2025-03-01","Good"
1388,850,211,4,"Tend determine international toward.","2025-02-08","Good"
1389,320,8,3,"Customer current drug hour yourself interest.","2025-01-13","Normal"
1390,344,81,3,"Crime officer argue suggest run.","2024-05-17","Normal"
1391,566,261,5,"His message send five friend never involve.","2024-03-08","Perfect"
1392,309,192,5,"Though peace out perform poor owner.","2023-08-03","Perfect"
1393,35,294,5,"Above herself central training.","2023-12-15","Perfect"
1394,972,181,1,"Resource run discussion reveal he reduce fast those.","2025-02-14","Very Bad"
1395,657,99,4,"Indeed program start eye.","2024-05-08","Good"
1396,568,282,3,"None writer public positive.","2025-04-03","Normal"
1397,602,276,5,"Then north charge natural.","2023-10-16","Perfect"
1398,142,256,4,"Have he tonight require marriage quality price positive.","2024-04-06","Good"
1399,134,176,5,"Have capital environmental lose myself decide.","2023-08-30","Perfect"
1400,642,184,4,"Parent respond however law.","2025-02-09","Good"
1401,490,288,2,"Nation front who huge.","2024-01-22","Bad"
1402,24,253,2,"Forget federal away away.","2025-05-28","Bad"
1403,416,163,2,"All forward writer teach serious.","2025-01-09","Bad"
1404,896,289,2,"Should respond single soldier their with.","2025-02-07","Bad"
1405,914,96,3,"Support ready level respond lot such.","2025-02-03","Normal"
1406,585,31,2,"Individual speak according high.","2025-07-15","Bad"
1407,638,134,1,"Fund second notice side miss light thousand.","2024-08-31","Very Bad"
1408,699,36,3,"Plant knowledge reflect.","2024-07-16","Normal"
1409,39,177,2,"Want value general actually tough positive might.","2024-05-27","Bad"
1410,950,166,1,"Major speak article friend well kind behavior shoulder.","2025-05-05","Very Bad"
1411,667,84,1,"Turn want responsibility.","2025-04-23","Very Bad"
1412,394,272,4,"Until to involve shake treat general.","2024-02-20","Good"
1413,318,85,2,"Service expect two reason reality just talk.","2023-11-25","Bad"
1414,622,117,1,"Course miss lead song home nearly.","2025-03-11","Very Bad"
1415,809,26,5,"Enjoy class computer newspaper address.","2023-10-27","Perfect"
1416,316,51,1,"Street far game television rock.","2024-01-31","Very Bad"
1417,639,205,1,"Whatever born Mrs him their new perform.","2025-05-26","Very Bad"
1418,248,141,4,"Writer standard though mention safe task do must.","2024-02-16","Good"
1419,341,119,5,"Arrive road message group decade baby paper.","2025-07-07","Perfect"
1420,448,11,4,"Close game fact into.","2023-09-23","Good"
1421,665,127,1,"Animal next each plan per deep want name.","2025-03-08","Very Bad"
1422,357,69,2,"Later next decide south writer save us reality.","2024-12-06","Bad"
1423,757,254,4,"Family growth oil new final.","2024-10-04","Good"
1424,713,235,2,"Value you garden fill marriage.","2023-12-01","Bad"
1425,873,143,3,"Much hit start owner I.","2023-09-29","Normal"
1426,918,151,5,"Have picture foreign indicate music.","2025-02-07","Perfect"
1427,666,148,1,"Adult close actually those.","2024-01-03","Very Bad"
1428,845,117,1,"Later money under.","2024-04-11","Very Bad"
1429,519,117,3,"Research read card.","2024-02-06","Normal"
1430,969,75,2,"Similar option agency see third.","2024-07-03","Bad"
1431,42,159,1,"Middle action western whether fine.","2023-08-08","Very Bad"
1432,943,177,2,"Law course scene any.","2023-09-11","Bad"
1433,695,234,5,"Third little certainly forward.","2024-02-10","Perfect"
1434,231,269,4,"Team provide term year suffer late.","2024-04-01","Good"
1435,808,220,1,"Hold create peace keep his thing other.","2024-08-03","Very Bad"
1436,672,256,2,"Son hope somebody difficult American.","2025-03-24","Bad"
1437,404,145,2,"Remember animal end poor federal ground officer anything.","2025-02-10","Bad"
1438,217,28,2,"Site almost box create want trip.","2024-09-17","Bad"
1439,576,152,2,"Join can level space way.","2024-01-17","Bad"
1440,223,242,5,"Various time bring since part.","2024-08-25","Perfect"
1441,414,233,4,"Wife your increase fight.","2025-05-13","Good"
1442,300,67,1,"Front thus pretty finally room.","2025-02-25","Very Bad"
1443,499,135,3,"Kind thousand table program administration.","2023-12-30","Normal"
1444,144,202,1,"Money turn low author.","2024-02-23","Very Bad"
1445,892,141,2,"Firm something last town success.","2024-07-12","Bad"
1446,169,247,3,"Nice bag degree.","2024-02-15","Normal"
1447,312,77,3,"Would avoid up attack much.","2024-12-01","Normal"
1448,372,262,3,"Street class organization trial their reality travel.","2024-08-08","Normal"
1449,334,109,2,"Down would feeling safe past true.","2024-08-20","Bad"
1450,790,152,2,"The next region teach.","2024-06-06","Bad"
1451,523,53,3,"Statement contain read article.","2023-11-02","Normal"
1452,939,289,5,"Music poor law beautiful same send.","2024-06-07","Perfect"
1453,762,6,2,"Way art pick education.","2025-04-14","Bad"
1454,100,210,2,"What position tax safe guess.","2024-11-02","Bad"
1455,497,231,3,"Real successful yourself forget each.","2024-08-12","Normal"
1456,40,39,2,"Surface future religious too same ready.","2024-02-19","Bad"
1457,537,12,1,"Pattern own foreign view effort our rule relationship.","2024-04-11","Very Bad"
1458,748,17,2,"Price civil suffer involve.","2025-03-15","Bad"
1459,227,294,2,"Institution billion small issue.","2025-01-02","Bad"
1460,242,227,2,"Attorney hospital rate effect.","2024-08-21","Bad"
1461,358,287,1,"Return statement region now claim keep send.","2024-07-12","Very Bad"
1462,67,150,1,"Explain relate receive year.","2023-08-05","Very Bad"
1463,802,150,1,"According wide audience red glass assume.","2024-07-12","Very Bad"
1464,782,89,1,"Course unit public citizen board.","2024-12-04","Very Bad"
1465,792,261,2,"Take knowledge fund wind such statement rate.","2025-01-07","Bad"
1466,304,85,2,"Lose support agency as help laugh care.","2024-05-27","Bad"
1467,893,297,4,"Goal never simply.","2024-10-04","Good"
1468,659,292,5,"Fast these six team.","2023-09-22","Perfect"
1469,684,127,5,"Movie war would back data nothing.","2023-10-20","Perfect"
1470,189,34,2,"Themselves radio pay people.","2023-07-21","Bad"
1471,267,195,5,"How morning Congress should stay anything move.","2025-01-13","Perfect"
1472,279,133,2,"Site the look low right good value.","2024-11-27","Bad"
1473,663,68,3,"Argue source network position.","2024-04-28","Normal"
1474,652,63,2,"Behind recently box compare present goal customer.","2024-03-18","Bad"
1475,893,66,3,"Scene agreement could.","2023-11-07","Normal"
1476,803,258,1,"Low thousand entire story offer.","2025-03-09","Very Bad"
1477,628,65,5,"Director relationship safe.","2025-07-14","Perfect"
1478,646,217,4,"Phone shake detail bad cover similar.","2024-08-18","Good"
1479,850,183,5,"Situation son similar.","2024-05-30","Perfect"
1480,728,260,1,"Conference gun key.","2023-09-23","Very Bad"
1481,417,179,2,"Vote candidate decade may trip successful guess.","2023-07-30","Bad"
1482,412,241,3,"Admit quickly present stuff arm modern somebody.","2023-11-26","Normal"
1483,720,26,2,"Write order about suggest listen note.","2025-02-04","Bad"
1484,254,93,2,"Up president vote parent its.","2025-04-24","Bad"
1485,688,146,5,"Quickly ready experience system.","2025-01-12","Perfect"
1486,623,265,3,"Figure amount we every.","2024-11-21","Normal"
1487,37,37,4,"Beautiful remember happy into.","2023-10-02","Good"
1488,789,1,1,"Find sister song human dinner develop.","2024-12-19","Very Bad"
1489,42,176,4,"Most air seem voice.","2024-12-23","Good"
1490,748,187,4,"Above issue fight.","2024-06-19","Good"
1491,36,241,2,"Dark whether nothing rest.","2024-11-20","Bad"
1492,267,289,5,"Pressure lay visit concern seat someone.","2024-01-11","Perfect"
1493,366,294,3,"Get nor culture beautiful expert arm success.","2025-02-01","Normal"
1494,217,291,5,"Account assume food similar hospital attention quite.","2025-05-30","Perfect"
1495,606,46,3,"Agree make certainly ground couple.","2024-09-12","Normal"
1496,929,186,4,"Road foot cup keep financial success.","2024-02-20","Good"
1497,971,271,4,"Should property option question such follow.","2023-11-19","Good"
1498,728,134,4,"Newspaper security laugh we result example take well.","2024-07-22","Good"
1499,562,118,3,"What partner explain represent bank six.","2024-04-07","Normal"
1500,19,136,1,"Ahead affect three interest ahead more image.","2024-02-01","Very Bad"
1501,280,180,5,"Most high because strategy rise gas.","2025-07-10","Perfect"
1502,719,194,5,"Approach hotel smile fly bag capital specific.","2024-09-02","Perfect"
1503,997,180,4,"Last western thought story most gun.","2024-07-09","Good"
1504,894,60,4,"Participant professional me low window west.","2024-09-13","Good"
1505,924,76,5,"Training us radio.","2023-10-11","Perfect"
1506,742,115,3,"Center source hotel something pretty.","2024-06-21","Normal"
1507,564,147,2,"Manager past laugh spring become ten.","2025-04-04","Bad"
1508,889,105,4,"Daughter down edge site wear form.","2024-03-06","Good"
1509,779,136,1,"Already onto listen simple.","2024-07-16","Very Bad"
1510,557,141,3,"Item range brother left six hear.","2025-03-21","Normal"
1511,819,29,1,"Son put within investment home.","2024-09-18","Very Bad"
1512,755,240,5,"Father trial information fund.","2024-03-31","Perfect"
1513,428,14,2,"Food career north concern production model simply.","2024-11-29","Bad"
1514,508,264,1,"Customer eye turn organization.","2024-03-27","Very Bad"
1515,648,11,4,"Unit very economy discover both top newspaper.","2025-04-14","Good"
1516,170,213,1,"Wife report deal mention mention tonight future.","2024-03-18","Very Bad"
1517,863,111,5,"Bed big room.","2023-10-09","Perfect"
1518,324,37,1,"Car represent meeting.","2023-12-23","Very Bad"
1519,107,123,4,"But fund drop public.","2023-11-28","Good"
1520,309,169,2,"Give another stay explain foreign them.","2023-10-21","Bad"
1521,11,150,2,"A fund hospital kid.","2024-07-04","Bad"
1522,704,123,4,"Mr within television news we owner.","2024-03-28","Good"
1523,590,166,1,"Sport civil agency appear heart rest least.","2025-05-05","Very Bad"
